season,player,start_rating,final_rating,rating_change,games,primary_position,position_name,is_goalkeeper,elite_status,momentum_factor,total_actions,rating_per_game,performance_level
2019-2020,Clara MONTI DANIELSSON,1263.8,1292.0,28.2,15,ST,Streg,False,NORMAL,1.005,30,1.88,NORMAL
2019-2020,Louise FØNS,1282.0,1291.8,9.8,9,VF,Venstre fløj,False,NORMAL,1.005,13,1.088888888888889,NORMAL
2019-2020,Sofie Brems ØSTERGAARD,1243.4,1291.4,48.0,14,HF,Højre fløj,False,NORMAL,1.009,51,3.4285714285714284,NORMAL
2019-2020,Allan Toft HANSEN,1269.7,1291.3,21.6,14,ST,Streg,False,NORMAL,1.004,29,1.542857142857143,NORMAL
2019-2020,Mads HOXER,1252.9,1291.1,38.2,17,HB,Højre back,False,NORMAL,1.004,59,2.2470588235294118,NORMAL
2019-2020,Emilie Bastrup BERTELSEN,1256.0,1290.6,34.6,18,VF,Venstre fløj,False,NORMAL,1.005,44,1.9222222222222223,NORMAL
2019-2020,Buster JUUL,1261.1,1290.2,29.1,17,VF,Venstre fløj,False,NORMAL,1.007,31,1.711764705882353,NORMAL
2019-2020,Mathias GIDSEL,1263.0,1290.1,27.1,14,HF,Højre fløj,False,NORMAL,1.004,30,1.9357142857142857,NORMAL
2019-2020,Hanna BLOMSTRAND,1261.4,1290.1,28.7,17,HB,Højre back,False,NORMAL,1.002,55,1.688235294117647,NORMAL
2019-2020,Marit Malm FRAFJORD,1245.3,1288.4,43.1,17,ST,Streg,False,NORMAL,1.004,57,2.5352941176470587,NORMAL
2019-2020,Celine SIVERTSEN,1235.7,1288.1,52.4,22,HB,Højre back,False,NORMAL,1.001,99,2.381818181818182,NORMAL
2019-2020,Annika MEYER,1250.5,1287.9,37.4,18,ST,Streg,False,NORMAL,1.004,43,2.0777777777777775,NORMAL
2019-2020,Fredrik Schilling SØRENSEN,1277.7,1286.9,9.2,5,VF,Venstre fløj,False,NORMAL,1.003,14,1.8399999999999999,NORMAL
2019-2020,Ida-Marie Moesgaard DAHL,1247.6,1286.6,39.0,17,ST,Streg,False,NORMAL,1.009,46,2.2941176470588234,NORMAL
2019-2020,Nicolaj SPANGGAARD,1252.6,1285.9,33.3,19,HB,Højre back,False,NORMAL,1.005,42,1.7526315789473683,NORMAL
2019-2020,Stig Tore MOEN NILSEN,1200.0,1285.8,85.8,22,HB,Højre back,False,NORMAL,1.006,145,3.9,NORMAL
2019-2020,Mathilde HYLLEBERG,1265.8,1285.1,19.3,11,HF,Højre fløj,False,NORMAL,1.005,24,1.7545454545454546,NORMAL
2019-2020,Anders AGGER,1254.4,1282.2,27.8,17,ST,Streg,False,NORMAL,1.007,34,1.6352941176470588,NORMAL
2019-2020,Rikke THORNGAARD,1253.9,1280.5,26.6,15,PL,Playmaker,False,NORMAL,1.006,41,1.7733333333333334,NORMAL
2019-2020,Simen Nicolay SCHØNNINGSEN,1240.8,1280.4,39.6,20,HB,Højre back,False,NORMAL,1.002,63,1.98,NORMAL
2019-2020,Henriette HANSEN,1275.9,1279.3,3.4,2,HF,Højre fløj,False,NORMAL,1.003,7,1.7,NORMAL
2019-2020,Maria HJERTNER,1200.0,1279.3,79.3,23,HB,Højre back,False,NORMAL,1.002,176,3.4478260869565216,NORMAL
2019-2020,Jacob ØSTERGAARD,1247.4,1278.6,31.2,15,ST,Streg,False,NORMAL,1.007,29,2.08,NORMAL
2019-2020,Sara KJÆRSGAARD,1241.2,1278.4,37.2,17,ST,Streg,False,NORMAL,1.005,43,2.1882352941176473,NORMAL
2019-2020,Pernille JOHANNSEN,1252.8,1278.1,25.3,11,HF,Højre fløj,False,NORMAL,1.007,24,2.3000000000000003,NORMAL
2019-2020,Elvar Örn JÓNSSON,1200.0,1278.1,78.1,23,PL,Playmaker,False,NORMAL,1.002,144,3.395652173913043,NORMAL
2019-2020,Anna Berger WIERZBA,1200.0,1278.0,78.0,22,PL,Playmaker,False,NORMAL,1.003,113,3.5454545454545454,NORMAL
2019-2020,Simon GADE,1253.7,1277.8,24.1,8,MV,Målvogter,True,NORMAL,1.007,54,3.0125,NORMAL
2019-2020,Magnus SØNDENÅ,1251.0,1277.7,26.7,14,HF,Højre fløj,False,NORMAL,1.008,23,1.907142857142857,NORMAL
2019-2020,Jessica Da Silva QUINTINO,1270.6,1277.6,7.0,6,HF,Højre fløj,False,NORMAL,1.006,8,1.1666666666666667,NORMAL
2019-2020,Sarah STOUGAARD,1237.6,1277.3,39.7,19,VF,Venstre fløj,False,NORMAL,1.01,42,2.0894736842105264,NORMAL
2019-2020,Henrik TILSTED,1262.9,1277.3,14.4,7,VF,Venstre fløj,False,NORMAL,1.007,16,2.0571428571428574,NORMAL
2019-2020,Mathilde ORKILD,1243.0,1276.4,33.4,19,HF,Højre fløj,False,NORMAL,1.006,33,1.7578947368421052,NORMAL
2019-2020,Line SKAK,1246.5,1276.2,29.7,18,ST,Streg,False,NORMAL,1.003,47,1.65,NORMAL
2019-2020,Julie AAGAARD,1248.8,1274.7,25.9,17,PL,Playmaker,False,NORMAL,1.002,63,1.5235294117647058,NORMAL
2019-2020,Mathilde STORGAARD,1255.1,1274.4,19.3,8,ST,Streg,False,NORMAL,1.006,18,2.4125,NORMAL
2019-2020,Jeanett Egebakken KRISTIANSEN,1200.0,1273.5,73.5,18,VB,Venstre back,False,NORMAL,1.005,127,4.083333333333333,NORMAL
2019-2020,Louisa MITTET,1200.0,1273.1,73.1,23,PL,Playmaker,False,NORMAL,1.003,107,3.178260869565217,NORMAL
2019-2020,Lukas JØRGENSEN,1227.0,1272.7,45.7,19,ST,Streg,False,NORMAL,1.005,56,2.405263157894737,NORMAL
2019-2020,Sofie BARDRUM,1248.6,1272.4,23.8,15,ST,Streg,False,NORMAL,1.002,32,1.5866666666666667,NORMAL
2019-2020,Rune Hoyer SCHRØDER,1200.0,1272.2,72.2,22,VB,Venstre back,False,NORMAL,1.001,126,3.2818181818181817,NORMAL
2019-2020,Emma STEFFIN,1265.9,1272.1,6.2,5,VF,Venstre fløj,False,NORMAL,1.004,9,1.24,NORMAL
2019-2020,Anne-Sofie Filtenborg NIELSEN,1258.3,1271.5,13.2,9,HF,Højre fløj,False,NORMAL,1.004,18,1.4666666666666666,NORMAL
2019-2020,Sonja FREY,1200.0,1271.4,71.4,23,PL,Playmaker,False,NORMAL,1.002,120,3.104347826086957,NORMAL
2019-2020,Rut JONSDOTTIR,1253.6,1270.6,17.0,8,ST,Streg,False,NORMAL,1.006,14,2.125,NORMAL
2019-2020,Anders PETERSEN,1257.8,1270.5,12.7,3,MV,Målvogter,True,NORMAL,1.0,40,4.233333333333333,NORMAL
2019-2020,Emma MOGENSEN,1262.0,1269.6,7.6,10,ST,Streg,False,NORMAL,1.005,11,0.76,NORMAL
2019-2020,Jakob HESSELLUND,1268.3,1269.5,1.2,1,VF,Venstre fløj,False,NORMAL,1.0,2,1.2,NORMAL
2019-2020,Elma HALILCEVIC,1255.3,1269.4,14.1,10,VF,Venstre fløj,False,NORMAL,1.003,18,1.41,NORMAL
2019-2020,Frederik Kiehn CLAUSEN,1268.3,1268.8,0.5,1,ST,Streg,False,NORMAL,1.0,1,0.5,NORMAL
2019-2020,Marie Aamand SØRENSEN,1252.1,1268.5,16.4,11,ST,Streg,False,NORMAL,1.005,22,1.4909090909090907,NORMAL
2019-2020,Kristian SAEVERÅS,1253.4,1268.5,15.1,5,MV,Målvogter,True,NORMAL,1.003,36,3.02,NORMAL
2019-2020,Lasse HAMANN-BOERITHS,1256.8,1268.5,11.7,9,PL,Playmaker,False,NORMAL,1.006,12,1.2999999999999998,NORMAL
2019-2020,Frederikke GULMARK,1200.0,1268.4,68.4,22,VB,Venstre back,True,NORMAL,1.003,118,3.1090909090909093,NORMAL
2019-2020,Kristian Dahl PEDERSEN,1251.6,1268.1,16.5,3,MV,Målvogter,True,NORMAL,1.0,53,5.5,NORMAL
2019-2020,Mirja Lyngsø JENSEN,1253.1,1267.8,14.7,9,ST,Streg,False,NORMAL,1.007,15,1.6333333333333333,NORMAL
2019-2020,Kasper LARSEN,1256.8,1267.4,10.6,3,MV,Målvogter,True,NORMAL,1.003,56,3.533333333333333,NORMAL
2019-2020,Stine Baun ERIKSEN,1255.0,1267.3,12.3,6,PL,Playmaker,False,NORMAL,1.003,17,2.0500000000000003,NORMAL
2019-2020,Marie WALL,1248.3,1267.3,19.0,8,VF,Venstre fløj,False,NORMAL,1.004,17,2.375,NORMAL
2019-2020,Signe SCHAAR,1246.7,1266.3,19.6,14,VF,Venstre fløj,False,NORMAL,1.006,24,1.4000000000000001,NORMAL
2019-2020,Christina HAAHR,1253.9,1265.3,11.4,4,HF,Højre fløj,False,NORMAL,1.006,8,2.85,NORMAL
2019-2020,Signe GEORGI,1252.8,1265.2,12.4,12,VF,Venstre fløj,False,NORMAL,1.005,17,1.0333333333333334,NORMAL
2019-2020,Stine Nørklit LØNBORG,1258.2,1265.0,6.8,8,PL,Playmaker,False,NORMAL,1.002,15,0.85,NORMAL
2019-2020,Peter LUND,1258.1,1264.8,6.7,6,VF,Venstre fløj,False,NORMAL,1.004,10,1.1166666666666667,NORMAL
2019-2020,Jens FREDSGAARD,1252.8,1264.6,11.8,2,MV,Målvogter,True,NORMAL,1.001,31,5.9,NORMAL
2019-2020,Andrea West BENDTSEN,1230.6,1264.6,34.0,21,VB,Venstre back,False,NORMAL,1.002,87,1.619047619047619,NORMAL
2019-2020,Mathias PORSHOLDT,1234.6,1264.0,29.4,18,ST,Streg,False,NORMAL,1.004,37,1.6333333333333333,NORMAL
2019-2020,Suzanne BÆKHØJ,1248.4,1262.7,14.3,9,VF,Venstre fløj,False,NORMAL,1.006,15,1.588888888888889,NORMAL
2019-2020,Lasse KRONBORG,1260.8,1262.7,1.9,3,VB,Venstre back,False,NORMAL,1.004,3,0.6333333333333333,NORMAL
2019-2020,Sara Trier HALD,1245.3,1262.1,16.8,9,ST,Streg,False,NORMAL,1.005,23,1.8666666666666667,NORMAL
2019-2020,Maria LYKKEGAARD,1261.1,1262.1,1.0,1,ST,Streg,False,NORMAL,1.0,1,1.0,NORMAL
2019-2020,Mads Peter LØNBORG,1236.4,1261.9,25.5,13,HF,Højre fløj,False,NORMAL,1.007,29,1.9615384615384615,NORMAL
2019-2020,Tim WINKLER,1257.3,1261.8,4.5,2,MV,Målvogter,True,NORMAL,1.006,23,2.25,NORMAL
2019-2020,Martin BISGAARD,1200.0,1261.5,61.5,24,VF,Venstre fløj,False,NORMAL,1.001,68,2.5625,NORMAL
2019-2020,Hans Martin ASMUSSEN,1259.2,1261.1,1.9,1,HF,Højre fløj,False,NORMAL,1.0,2,1.9,NORMAL
2019-2020,Robin HAUG,1200.0,1261.1,61.1,5,MV,Målvogter,True,NORMAL,1.0,69,12.22,NORMAL
2019-2020,Nicklas Graugaard NIELSEN,1200.0,1261.0,61.0,2,MV,Målvogter,True,NORMAL,1.004,38,30.5,NORMAL
2019-2020,Kristoffer LAURSEN,1257.4,1261.0,3.6,6,MV,Målvogter,True,NORMAL,0.997,45,0.6,NORMAL
2019-2020,Anton LAURSEN,1255.1,1260.6,5.5,8,PL,Playmaker,False,NORMAL,1.001,16,0.6875,NORMAL
2019-2020,Kasper Young ANDERSEN,1200.0,1260.6,60.6,21,HF,Højre fløj,False,NORMAL,1.002,66,2.8857142857142857,NORMAL
2019-2020,Amalie Grøn HANSEN,1255.6,1260.5,4.9,7,VF,Venstre fløj,False,NORMAL,1.002,8,0.7000000000000001,NORMAL
2019-2020,Mathilde SØRENSEN,1244.2,1260.2,16.0,9,VF,Venstre fløj,False,NORMAL,1.005,16,1.7777777777777777,NORMAL
2019-2020,Celine Lundbye KRISTIANSEN12,1253.3,1259.5,6.2,4,HF,Højre fløj,False,NORMAL,1.01,4,1.55,NORMAL
2019-2020,Katrine LARSON,1237.6,1259.5,21.9,12,PL,Playmaker,False,NORMAL,1.008,24,1.825,NORMAL
2019-2020,Celine Lundbye KRISTIANSENRetur,1257.6,1259.4,1.8,4,PL,Playmaker,False,NORMAL,1.003,4,0.45,NORMAL
2019-2020,Naja Nissen KRISTENSEN,1221.9,1259.2,37.3,15,VF,Venstre fløj,False,NORMAL,1.005,35,2.4866666666666664,NORMAL
2019-2020,Matthias SMED,1258.1,1259.1,1.0,2,HF,Højre fløj,False,NORMAL,1.001,4,0.5,NORMAL
2019-2020,Andrea Ulrikka Aagot HANSEN,1236.1,1258.8,22.7,17,HF,Højre fløj,False,NORMAL,1.006,26,1.3352941176470587,NORMAL
2019-2020,Mikkel Sandholm MORTENSEN,1252.7,1258.3,5.6,2,HF,Højre fløj,False,NORMAL,1.008,4,2.8,NORMAL
2019-2020,Mike HAACK,1237.5,1258.3,20.8,10,HF,Højre fløj,False,NORMAL,1.011,17,2.08,NORMAL
2019-2020,Aljosa REZAR,1252.7,1258.2,5.5,3,MV,Målvogter,True,NORMAL,0.998,37,1.8333333333333333,NORMAL
2019-2020,Emil JESSEN,1200.0,1257.9,57.9,21,PL,Playmaker,False,NORMAL,1.001,96,2.757142857142857,NORMAL
2019-2020,Mads Emil Bayer LENBROCH,1252.3,1257.8,5.5,2,VF,Venstre fløj,False,NORMAL,1.007,5,2.75,NORMAL
2019-2020,Allan DAMGAARD,1200.0,1257.7,57.7,19,ST,Streg,False,NORMAL,1.006,63,3.0368421052631582,NORMAL
2019-2020,Klaus THOMSEN,1257.6,1257.5,-0.1,1,PL,Playmaker,False,NORMAL,1.0,2,-0.1,NORMAL
2019-2020,Josip CAVAR,1200.0,1257.4,57.4,7,MV,Målvogter,True,NORMAL,1.004,48,8.2,NORMAL
2019-2020,Annette JENSEN,1246.5,1257.3,10.8,2,PL,Playmaker,False,NORMAL,1.004,14,5.4,NORMAL
2019-2020,Othilia Brøndum CHRISTENSEN,1247.4,1257.2,9.8,9,PL,Playmaker,False,NORMAL,1.003,26,1.088888888888889,NORMAL
2019-2020,Ronnie NICOLAISEN,1257.8,1257.0,-0.8,5,MV,Målvogter,True,NORMAL,0.998,68,-0.16,NORMAL
2019-2020,Mikkel HANSEN,1255.5,1256.9,1.4,2,VF,Venstre fløj,False,NORMAL,1.0,2,0.7,NORMAL
2019-2020,Simon Bogetoft PYTLICK,1252.6,1256.7,4.1,4,VB,Venstre back,False,NORMAL,1.002,9,1.025,NORMAL
2019-2020,Daniel Astrup PEDERSEN,1248.2,1256.5,8.3,5,ST,Streg,False,NORMAL,1.005,8,1.6600000000000001,NORMAL
2019-2020,Sebastian FRANDSEN,1253.7,1255.9,2.2,2,MV,Målvogter,True,NORMAL,1.0,2,1.1,NORMAL
2019-2020,Johanna BUNDSEN,1251.5,1255.7,4.2,5,MV,Målvogter,True,NORMAL,1.002,7,0.8400000000000001,NORMAL
2019-2020,Kasper LINDGREN,1252.2,1255.7,3.5,4,ST,Streg,False,NORMAL,1.004,5,0.875,NORMAL
2019-2020,Cecilie SPECHT,1200.0,1255.7,55.7,22,HB,Højre back,False,NORMAL,1.002,120,2.5318181818181817,NORMAL
2019-2020,Andrea Ulrikka Aagot HANSENAssist,1252.7,1255.5,2.8,3,HF,Højre fløj,False,NORMAL,1.006,3,0.9333333333333332,NORMAL
2019-2020,Line Mai Nørgaard HOUGAARDAssist,1252.8,1255.2,2.4,2,HF,Højre fløj,False,NORMAL,1.0,2,1.2,NORMAL
2019-2020,Celine Lundbye KRISTIANSEN24,1252.9,1255.1,2.2,2,ST,Streg,False,NORMAL,1.0,2,1.1,NORMAL
2019-2020,Johan Thesbjerg KOFOED,1253.4,1255.0,1.6,4,PL,Playmaker,False,NORMAL,1.002,6,0.4,NORMAL
2019-2020,Othilia Brøndum CHRISTENSEN1,1252.7,1254.7,2.0,1,ST,Streg,False,NORMAL,1.0,2,2.0,NORMAL
2019-2020,Celine Lundbye KRISTIANSEN22,1253.0,1254.6,1.6,1,HF,Højre fløj,False,NORMAL,1.0,1,1.6,NORMAL
2019-2020,Isabella JACOBSEN,1237.4,1254.3,16.9,13,ST,Streg,False,NORMAL,1.005,23,1.2999999999999998,NORMAL
2019-2020,Sabine ENGLERT,1242.4,1254.1,11.7,8,MV,Målvogter,True,NORMAL,1.011,9,1.4625,NORMAL
2019-2020,Nikolaj Vestergaard MEHL,1200.0,1254.0,54.0,22,PL,Playmaker,False,NORMAL,1.003,93,2.4545454545454546,NORMAL
2019-2020,Line Mai Nørgaard HOUGAARDA,1252.9,1253.9,1.0,1,HF,Højre fløj,False,NORMAL,1.0,1,1.0,NORMAL
2019-2020,Kamilla LARSEN,1252.7,1253.9,1.2,2,ST,Streg,False,NORMAL,1.0,2,0.6,NORMAL
2019-2020,Christoffer Hoffmann BONDE,1252.3,1253.7,1.4,5,MV,Målvogter,True,NORMAL,0.998,14,0.27999999999999997,NORMAL
2019-2020,Mikkel Sandholm MORTENSENAssist,1252.9,1253.7,0.8,1,HF,Højre fløj,False,NORMAL,1.0,1,0.8,NORMAL
2019-2020,Rikke POULSEN,1252.6,1253.7,1.1,2,MV,Målvogter,True,NORMAL,1.002,3,0.55,NORMAL
2019-2020,Ingvild Kristiansen BAKKERUD12,1252.6,1253.7,1.1,1,ST,Streg,False,NORMAL,1.0,1,1.1,NORMAL
2019-2020,Emily BAUNSGAARD,1200.0,1253.5,53.5,21,PL,Playmaker,False,NORMAL,1.004,100,2.5476190476190474,NORMAL
2019-2020,Ilda KEPIC,1244.5,1253.4,8.9,9,ST,Streg,False,NORMAL,1.002,15,0.9888888888888889,NORMAL
2019-2020,Ingvild Kristiansen BAKKERUD16,1252.9,1253.3,0.4,1,VF,Venstre fløj,False,NORMAL,1.0,1,0.4,NORMAL
2019-2020,Anne-Sofie Filtenborg NIELSENAssist,1252.5,1253.3,0.8,1,HF,Højre fløj,False,NORMAL,1.0,2,0.8,NORMAL
2019-2020,Nicolai BROE,1200.0,1253.3,53.3,1,MV,Målvogter,True,NORMAL,1.001,7,53.3,NORMAL
2019-2020,Ingvild Kristiansen BAKKERUDRetur,1252.5,1253.3,0.8,2,VB,Venstre back,False,NORMAL,1.0,2,0.4,NORMAL
2019-2020,Jeppe Månson CIESLAK,1252.6,1253.0,0.4,1,VF,Venstre fløj,False,NORMAL,1.0,1,0.4,NORMAL
2019-2020,Ditte VIND,1252.2,1252.8,0.6,3,MV,Målvogter,True,NORMAL,1.001,3,0.19999999999999998,NORMAL
2019-2020,Cecilie GREVE,1254.2,1252.7,-1.5,4,MV,Målvogter,True,NORMAL,0.998,5,-0.375,NORMAL
2019-2020,Emilie Bodholt STEFFENSEN,1236.3,1252.7,16.4,12,PL,Playmaker,False,NORMAL,1.002,28,1.3666666666666665,NORMAL
2019-2020,Natasja CLAUSEN,1252.9,1252.5,-0.4,1,MV,Målvogter,True,NORMAL,1.0,2,-0.4,NORMAL
2019-2020,Matilde Kondrup NIELSEN,1249.3,1252.4,3.1,3,VF,Venstre fløj,False,NORMAL,1.005,4,1.0333333333333334,NORMAL
2019-2020,Søren RASMUSSEN,1200.0,1252.3,52.3,4,MV,Målvogter,True,NORMAL,1.007,25,13.075,NORMAL
2019-2020,Line Toftgaard FRANDSEN,1241.7,1252.2,10.5,7,PL,Playmaker,False,NORMAL,1.002,14,1.5,NORMAL
2019-2020,Josephine NORDSTRØM,1252.4,1252.0,-0.4,1,MV,Målvogter,True,NORMAL,1.0,1,-0.4,NORMAL
2019-2020,Jessica RYDE,1252.3,1252.0,-0.3,2,MV,Målvogter,True,NORMAL,1.0,2,-0.15,NORMAL
2019-2020,Stine BROLØS,1252.4,1251.9,-0.5,2,MV,Målvogter,True,NORMAL,1.0,2,-0.25,NORMAL
2019-2020,Shadrach Amie NSONI,1200.0,1251.8,51.8,1,MV,Målvogter,True,NORMAL,1.0,14,51.8,NORMAL
2019-2020,Stine KRISTENSEN,1232.0,1251.7,19.7,16,HF,Højre fløj,False,NORMAL,1.006,22,1.23125,NORMAL
2019-2020,Julie Gantzel PEDERSEN,1248.0,1251.7,3.7,3,ST,Streg,False,NORMAL,1.006,4,1.2333333333333334,NORMAL
2019-2020,Stine Bonde AAGAARD,1252.6,1251.6,-1.0,2,MV,Målvogter,True,NORMAL,1.0,2,-0.5,NORMAL
2019-2020,Sara KECECI,1252.3,1251.5,-0.8,1,MV,Målvogter,True,NORMAL,1.0,1,-0.8,NORMAL
2019-2020,Josefine DRAGENBERG,1244.4,1251.5,7.1,11,ST,Streg,False,NORMAL,1.005,14,0.6454545454545454,NORMAL
2019-2020,Jacob HESSELLUND,1200.0,1250.9,50.9,19,VF,Venstre fløj,False,NORMAL,1.004,50,2.6789473684210527,NORMAL
2019-2020,Benjamin JAKOBSEN,1226.9,1250.0,23.1,12,ST,Streg,False,NORMAL,1.006,26,1.925,NORMAL
2019-2020,Amalie MILLING,1252.4,1249.9,-2.5,7,MV,Målvogter,True,NORMAL,0.998,8,-0.35714285714285715,NORMAL
2019-2020,Viktor Gisli HALLGRIMSSON,1200.0,1249.9,49.9,4,MV,Målvogter,True,NORMAL,1.0,4,12.475,NORMAL
2019-2020,Line ELLERTSEN,1200.0,1249.7,49.7,22,PL,Playmaker,False,NORMAL,1.003,89,2.2590909090909093,NORMAL
2019-2020,Søren Haagen ANDREASEN,1252.6,1249.6,-3.0,3,MV,Målvogter,True,NORMAL,0.995,4,-1.0,NORMAL
2019-2020,Rasmus DØSSING,1200.0,1249.6,49.6,1,MV,Målvogter,True,NORMAL,1.0,1,49.6,NORMAL
2019-2020,Rasmus THIEMER-JENSEN,1248.6,1249.4,0.8,1,ST,Streg,False,NORMAL,1.0,1,0.8,NORMAL
2019-2020,Mikael AGGEFORS,1250.0,1249.1,-0.9,2,MV,Målvogter,True,NORMAL,0.998,14,-0.45,NORMAL
2019-2020,Rasmus Meyer EJLERSEN,1200.0,1248.4,48.4,23,ST,Streg,False,NORMAL,1.002,59,2.1043478260869564,NORMAL
2019-2020,Simen Nicolay SCHØNNINGSEN1,1246.5,1247.9,1.4,1,HF,Højre fløj,False,NORMAL,1.0,1,1.4,NORMAL
2019-2020,Rickard FRISK,1246.5,1247.7,1.2,10,MV,Målvogter,True,NORMAL,0.999,59,0.12,NORMAL
2019-2020,Rikke Marie GRANLUND,1238.6,1247.7,9.1,9,MV,Målvogter,True,NORMAL,1.007,17,1.011111111111111,NORMAL
2019-2020,Steffan KJER HØI,1245.1,1247.2,2.1,2,HF,Højre fløj,False,NORMAL,1.0,2,1.05,NORMAL
2019-2020,Edita NUKOVIC,1238.8,1247.2,8.4,7,ST,Streg,False,NORMAL,1.005,10,1.2,NORMAL
2019-2020,Frederik Kjær ANDERSSON,1249.6,1247.1,-2.5,3,MV,Målvogter,True,NORMAL,0.999,15,-0.8333333333333334,NORMAL
2019-2020,Oskar SUNNEFELDT,1200.0,1246.7,46.7,24,PL,Playmaker,False,NORMAL,1.003,97,1.9458333333333335,NORMAL
2019-2020,Anna LILLESØ,1200.0,1246.3,46.3,21,VF,Venstre fløj,False,NORMAL,1.003,58,2.2047619047619045,NORMAL
2019-2020,Björgvin Pall GUSTAVSSON,1233.7,1245.9,12.2,8,MV,Målvogter,True,NORMAL,1.0,36,1.525,NORMAL
2019-2020,Nycke GROOT,1200.0,1245.8,45.8,17,PL,Playmaker,False,NORMAL,1.004,63,2.6941176470588233,NORMAL
2019-2020,Camilla MADSEN,1200.0,1245.8,45.8,22,PL,Playmaker,False,NORMAL,1.003,85,2.0818181818181816,NORMAL
2019-2020,Siw AABECH,1238.2,1245.0,6.8,11,PL,Playmaker,False,NORMAL,1.003,18,0.6181818181818182,NORMAL
2019-2020,Mathias DAUGÅRD,1242.0,1244.6,2.6,2,VF,Venstre fløj,False,NORMAL,1.005,3,1.3,NORMAL
2019-2020,Emma FRIBERG,1236.6,1244.5,7.9,6,MV,Målvogter,True,NORMAL,1.007,9,1.3166666666666667,NORMAL
2019-2020,Emil TELLERUP,1200.0,1244.5,44.5,7,MV,Målvogter,True,NORMAL,1.012,89,6.357142857142857,NORMAL
2019-2020,Pauline BØGELUND,1234.6,1244.3,9.7,10,HB,Højre back,False,NORMAL,1.004,25,0.97,NORMAL
2019-2020,Mishels LIABA,1200.0,1244.2,44.2,13,VB,Venstre back,False,NORMAL,1.004,68,3.4000000000000004,NORMAL
2019-2020,Althea REINHARDT,1244.4,1243.1,-1.3,4,MV,Målvogter,True,NORMAL,0.998,4,-0.325,NORMAL
2019-2020,Frederikke Glavind HEDEGAARD,1234.2,1243.0,8.8,8,HF,Højre fløj,False,NORMAL,1.002,13,1.1,NORMAL
2019-2020,Søren PEDERSEN,1245.1,1242.3,-2.8,7,MV,Målvogter,True,NORMAL,0.998,8,-0.39999999999999997,NORMAL
2019-2020,Niels LINDHOLT,1228.7,1242.3,13.6,12,ST,Streg,False,NORMAL,1.003,21,1.1333333333333333,NORMAL
2019-2020,Martina THÖRN,1239.0,1241.7,2.7,6,MV,Målvogter,True,NORMAL,1.002,9,0.45,NORMAL
2019-2020,Louise EGESTORP,1239.7,1241.0,1.3,4,MV,Målvogter,True,NORMAL,1.002,4,0.325,NORMAL
2019-2020,Mathias HEDEGAARD,1200.0,1241.0,41.0,18,ST,Streg,False,NORMAL,1.006,40,2.2777777777777777,NORMAL
2019-2020,Alec SMIT,1200.0,1240.9,40.9,10,HF,Højre fløj,False,NORMAL,1.011,44,4.09,NORMAL
2019-2020,Rasmus BERTELSEN,1239.0,1240.8,1.8,1,ST,Streg,False,NORMAL,1.0,2,1.8,NORMAL
2019-2020,Caroline SVARRE,1233.9,1240.1,6.2,6,ST,Streg,False,NORMAL,1.005,8,1.0333333333333334,NORMAL
2019-2020,Mathilde JUNCKER,1236.1,1239.6,3.5,8,MV,Målvogter,True,NORMAL,1.0,11,0.4375,NORMAL
2019-2020,Monika KONGSGAARD,1243.1,1239.3,-3.8,9,MV,Målvogter,True,NORMAL,0.998,12,-0.4222222222222222,NORMAL
2019-2020,Maria FISKER,1200.0,1238.8,38.8,21,VF,Venstre fløj,False,NORMAL,1.005,48,1.8476190476190475,NORMAL
2019-2020,Daniela GUSTIN,1200.0,1236.9,36.9,10,HF,Højre fløj,False,NORMAL,1.002,55,3.69,NORMAL
2019-2020,Mads CHRISTIANSEN,1200.0,1236.7,36.7,21,HB,Højre back,False,NORMAL,1.004,73,1.7476190476190478,NORMAL
2019-2020,Matias Ravn CAMPBELL,1200.0,1236.3,36.3,20,PL,Playmaker,False,NORMAL,1.005,63,1.815,NORMAL
2019-2020,Michala Elsberg MØLLER,1226.2,1233.7,7.5,12,PL,Playmaker,False,NORMAL,1.002,22,0.625,NORMAL
2019-2020,Jakob FREDERIKSEN,1200.0,1233.7,33.7,20,HF,Højre fløj,False,NORMAL,1.003,34,1.685,NORMAL
2019-2020,Vilde Ingeborg JOHANSEN,1200.0,1233.4,33.4,20,ST,Streg,False,NORMAL,1.007,38,1.67,NORMAL
2019-2020,Arnar FREYR ARNARSSON,1200.0,1233.0,33.0,20,ST,Streg,False,NORMAL,1.007,47,1.65,NORMAL
2019-2020,Mette LASSEN,1200.0,1232.9,32.9,15,VF,Venstre fløj,False,NORMAL,1.003,36,2.1933333333333334,NORMAL
2019-2020,Amalie WULFF,1200.0,1231.6,31.6,18,PL,Playmaker,False,NORMAL,1.0,37,1.7555555555555555,NORMAL
2019-2020,Charlotte BISSER,1200.0,1230.1,30.1,17,HF,Højre fløj,False,NORMAL,1.006,39,1.7705882352941178,NORMAL
2019-2020,Ida ANDERSEN,1200.0,1228.8,28.8,10,VF,Venstre fløj,False,NORMAL,1.009,26,2.88,NORMAL
2019-2020,Sveinn JÓHANNSSON,1200.0,1228.8,28.8,15,ST,Streg,False,NORMAL,1.008,30,1.9200000000000002,NORMAL
2019-2020,Anna KRISTENSEN,1221.6,1226.2,4.6,9,MV,Målvogter,True,NORMAL,1.004,12,0.5111111111111111,NORMAL
