season,player,start_rating,final_rating,rating_change,games,primary_position,position_name,is_goalkeeper,elite_status,momentum_factor,total_actions,rating_per_game,performance_level
2017-2018,Lasse JUSTESEN,1200,1217.0,17.0,10,HF,Højre fløj,False,NORMAL,1.008,15,1.7,NORMAL
2017-2018,Stine KNUDSEN,1200,1216.7,16.7,8,VF,Venstre fløj,False,NORMAL,1.005,15,2.0875,NORMAL
2017-2018,Casper EBBESEN,1200,1216.0,16.0,12,PL,Playmaker,False,NORMAL,1.002,49,1.3333333333333333,NORMAL
2017-2018,Rasmus MADSEN,1200,1215.8,15.8,7,PL,Playmaker,False,NORMAL,1.002,49,2.257142857142857,NORMAL
2017-2018,Søren Tau SØRENSEN,1200,1214.8,14.8,10,ST,Streg,False,NORMAL,1.006,15,1.48,NORMAL
2017-2018,Natasha NOLEVSKA,1200,1214.8,14.8,9,HF,Højre fløj,False,NORMAL,1.004,21,1.6444444444444446,NORMAL
2017-2018,Lasse HAMANN-BOERITHS,1200,1214.5,14.5,11,PL,Playmaker,False,NORMAL,1.003,33,1.3181818181818181,NORMAL
2017-2018,Rikke IVERSEN,1200,1214.5,14.5,5,ST,Streg,False,NORMAL,1.007,16,2.9,NORMAL
2017-2018,Louise FØNS,1200,1214.1,14.1,8,VF,Venstre fløj,False,NORMAL,1.009,14,1.7625,NORMAL
2017-2018,Sanna Van OLPHEN,1200,1214.1,14.1,11,HB,Højre back,False,NORMAL,1.003,32,1.2818181818181817,NORMAL
2017-2018,Mai KRAGBALLE,1200,1214.1,14.1,9,VB,Venstre back,False,NORMAL,1.005,20,1.5666666666666667,NORMAL
2017-2018,Nicolai SOMMER,1200,1214.0,14.0,11,PL,Playmaker,False,NORMAL,1.004,29,1.2727272727272727,NORMAL
2017-2018,Sofie Amalie OLSEN,1200,1213.9,13.9,6,HF,Højre fløj,False,NORMAL,1.003,17,2.316666666666667,NORMAL
2017-2018,Jacob LARSEN,1200,1213.4,13.4,5,PL,Playmaker,False,NORMAL,1.0,45,2.68,NORMAL
2017-2018,Trine Østergaard JENSEN,1200,1212.8,12.8,10,HF,Højre fløj,False,NORMAL,1.007,15,1.28,NORMAL
2017-2018,Maibritt KVIESGÅRD,1200,1212.7,12.7,8,HF,Højre fløj,False,NORMAL,1.004,11,1.5875,NORMAL
2017-2018,Helene Gigstad FAUSKE,1200,1212.5,12.5,6,PL,Playmaker,False,NORMAL,1.005,31,2.0833333333333335,NORMAL
2017-2018,Mathias Gliese JENSEN,1200,1212.3,12.3,6,HF,Højre fløj,False,NORMAL,1.004,17,2.0500000000000003,NORMAL
2017-2018,Judith Sans SERRA,1200,1211.8,11.8,5,ST,Streg,False,NORMAL,1.007,15,2.3600000000000003,NORMAL
2017-2018,Mikael AGGEFORS,1200,1211.6,11.6,9,MV,Målvogter,True,NORMAL,1.013,6,1.2888888888888888,NORMAL
2017-2018,Mads Kjeldgaard ANDERSEN,1200,1211.4,11.4,7,PL,Playmaker,False,NORMAL,1.005,19,1.6285714285714286,NORMAL
2017-2018,Maja JAKOBSEN,1200,1211.2,11.2,9,PL,Playmaker,False,NORMAL,1.003,24,1.2444444444444445,NORMAL
2017-2018,Lærke Nolsøe PEDERSEN,1200,1211.0,11.0,6,VF,Venstre fløj,False,NORMAL,1.003,21,1.8333333333333333,NORMAL
2017-2018,Asbjørn MADSEN,1200,1211.0,11.0,5,ST,Streg,False,NORMAL,1.009,10,2.2,NORMAL
2017-2018,Gøran Søgaard JOHANNESEN12,1200,1210.9,10.9,6,ST,Streg,False,NORMAL,1.008,8,1.8166666666666667,NORMAL
2017-2018,Lea HANSEN,1200,1210.6,10.6,5,HF,Højre fløj,False,NORMAL,1.004,18,2.12,NORMAL
2017-2018,Hege Bakken WAHLQUIST,1200,1210.6,10.6,4,VF,Venstre fløj,False,NORMAL,1.006,13,2.65,NORMAL
2017-2018,Rasmus Kaagaard ANDERSEN,1200,1210.5,10.5,7,PL,Playmaker,False,NORMAL,1.005,20,1.5,NORMAL
2017-2018,Kaare Ravn LARSEN,1200,1210.4,10.4,6,VF,Venstre fløj,False,NORMAL,1.003,13,1.7333333333333334,NORMAL
2017-2018,Drasko NENADIC,1200,1210.3,10.3,6,PL,Playmaker,False,NORMAL,1.003,22,1.7166666666666668,NORMAL
2017-2018,Ole EREVIK,1200,1210.1,10.1,8,MV,Målvogter,True,NORMAL,1.011,7,1.2625,NORMAL
2017-2018,Jakob HESSELLUND,1200,1209.8,9.8,8,HF,Højre fløj,False,NORMAL,1.008,13,1.225,NORMAL
2017-2018,Celine Lundbye KRISTIANSEN,1200,1209.7,9.7,4,PL,Playmaker,False,NORMAL,1.002,14,2.425,NORMAL
2017-2018,Rasmus THIEMER-JENSEN,1200,1209.5,9.5,8,ST,Streg,False,NORMAL,1.004,12,1.1875,NORMAL
2017-2018,Jørgen RASMUSSEN,1200,1209.2,9.2,7,VF,Venstre fløj,False,NORMAL,1.005,12,1.3142857142857143,NORMAL
2017-2018,Søren PEDERSEN,1200,1209.2,9.2,7,MV,Målvogter,True,NORMAL,1.012,5,1.3142857142857143,NORMAL
2017-2018,Dennis Staunstrup KIRKEGAARD,1200,1209.1,9.1,4,HF,Højre fløj,False,NORMAL,1.007,8,2.275,NORMAL
2017-2018,Lærke CHRISTENSEN,1200,1209.1,9.1,5,PL,Playmaker,False,NORMAL,1.003,20,1.8199999999999998,NORMAL
2017-2018,Mike JENSEN,1200,1208.9,8.9,7,MV,Målvogter,True,NORMAL,1.007,8,1.2714285714285716,NORMAL
2017-2018,Amalie Grøn HANSEN,1200,1208.6,8.6,6,VF,Venstre fløj,False,NORMAL,1.006,8,1.4333333333333333,NORMAL
2017-2018,Sofie BLICHER-TOFT,1200,1208.5,8.5,4,HF,Højre fløj,False,NORMAL,1.004,13,2.125,NORMAL
2017-2018,Georgi Arvelodi DIKHAMINJIA,1200,1208.0,8.0,8,HB,Højre back,False,NORMAL,1.002,32,1.0,NORMAL
2017-2018,Torsten LAEN,1200,1207.7,7.7,9,ST,Streg,False,NORMAL,1.005,10,0.8555555555555556,NORMAL
2017-2018,Josefine DRAGENBERG,1200,1207.6,7.6,6,ST,Streg,False,NORMAL,1.006,9,1.2666666666666666,NORMAL
2017-2018,Kamilla KRISTENSEN,1200,1207.6,7.6,5,ST,Streg,False,NORMAL,1.005,9,1.52,NORMAL
2017-2018,Emil LÆRKE,1200,1207.5,7.5,6,VB,Venstre back,False,NORMAL,1.004,12,1.25,NORMAL
2017-2018,Hanna BLOMSTRAND,1200,1207.5,7.5,8,HB,Højre back,False,NORMAL,1.001,17,0.9375,NORMAL
2017-2018,Annika MEYER,1200,1207.5,7.5,5,ST,Streg,False,NORMAL,1.006,8,1.5,NORMAL
2017-2018,Thomas OESEN,1200,1207.4,7.4,8,PL,Playmaker,False,NORMAL,1.002,22,0.925,NORMAL
2017-2018,Louise ELLEBÆK,1200,1207.1,7.1,6,PL,Playmaker,False,NORMAL,1.006,17,1.1833333333333333,NORMAL
2017-2018,Kasper LINDGREN,1200,1207.0,7.0,12,PL,Playmaker,False,NORMAL,1.004,14,0.5833333333333334,NORMAL
2017-2018,Angelica WALLÉN,1200,1207.0,7.0,3,ST,Streg,False,NORMAL,1.007,6,2.3333333333333335,NORMAL
2017-2018,Simon Ellersgaard BIRKEFELDT1,1200,1206.8,6.8,5,ST,Streg,False,NORMAL,1.009,5,1.3599999999999999,NORMAL
2017-2018,Anne Mette PEDERSEN,1200,1206.6,6.6,6,HF,Højre fløj,False,NORMAL,1.005,11,1.0999999999999999,NORMAL
2017-2018,Simon GADE,1200,1206.5,6.5,3,MV,Målvogter,True,NORMAL,1.012,3,2.1666666666666665,NORMAL
2017-2018,Kristian Dahl PEDERSEN,1200,1206.5,6.5,7,MV,Målvogter,True,NORMAL,1.013,3,0.9285714285714286,NORMAL
2017-2018,Ronnie NICOLAISEN,1200,1206.5,6.5,3,MV,Målvogter,True,NORMAL,1.013,3,2.1666666666666665,NORMAL
2017-2018,Suzanne BÆKHØJ,1200,1206.4,6.4,6,VF,Venstre fløj,False,NORMAL,1.007,7,1.0666666666666667,NORMAL
2017-2018,Emelie WESTBERG,1200,1206.4,6.4,6,VB,Venstre back,False,NORMAL,1.006,10,1.0666666666666667,NORMAL
2017-2018,Anna Sophie Linde OKKELS,1200,1206.3,6.3,4,PL,Playmaker,False,NORMAL,1.001,14,1.575,NORMAL
2017-2018,Mathilde STORGAARD,1200,1206.1,6.1,3,ST,Streg,False,NORMAL,1.008,5,2.033333333333333,NORMAL
2017-2018,Kristoffer LAURSEN,1200,1206.0,6.0,5,MV,Målvogter,True,NORMAL,1.008,5,1.2,NORMAL
2017-2018,Jacob LYCK,1200,1205.6,5.6,6,VB,Venstre back,False,NORMAL,1.004,11,0.9333333333333332,NORMAL
2017-2018,Andreas Frederik Flensted OLSEN,1200,1205.5,5.5,7,PL,Playmaker,False,NORMAL,1.003,23,0.7857142857142857,NORMAL
2017-2018,Oliver Baadsgaard BONDROP,1200,1205.3,5.3,9,ST,Streg,False,NORMAL,1.004,11,0.5888888888888889,NORMAL
2017-2018,Simon Ellersgaard BIRKEFELDT16,1200,1204.9,4.9,4,HF,Højre fløj,False,NORMAL,1.006,5,1.225,NORMAL
2017-2018,Anders AGGER,1200,1204.7,4.7,4,ST,Streg,False,NORMAL,1.005,5,1.175,NORMAL
2017-2018,Marcus CLEVERLY,1200,1204.5,4.5,10,MV,Målvogter,True,NORMAL,1.0,9,0.45,NORMAL
2017-2018,Louise SVALASTOG,1200,1204.5,4.5,4,ST,Streg,False,NORMAL,1.005,6,1.125,NORMAL
2017-2018,Thomas CHRISTENSEN,1200,1204.5,4.5,4,HB,Højre back,False,NORMAL,1.001,12,1.125,NORMAL
2017-2018,Natasja ANDREASEN,1200,1204.4,4.4,4,VF,Venstre fløj,False,NORMAL,1.002,12,1.1,NORMAL
2017-2018,Anne-Sofie Filtenborg NIELSEN,1200,1204.3,4.3,4,HF,Højre fløj,False,NORMAL,1.004,5,1.075,NORMAL
2017-2018,Jacob Holk NIELSEN,1200,1204.3,4.3,8,PL,Playmaker,False,NORMAL,1.001,23,0.5375,NORMAL
2017-2018,Ayaka IKEHARA,1200,1204.3,4.3,1,HF,Højre fløj,False,NORMAL,1.0,2,4.3,NORMAL
2017-2018,Anna LAGERQUIST,1200,1204.2,4.2,5,ST,Streg,False,NORMAL,1.005,5,0.8400000000000001,NORMAL
2017-2018,Mathias GIDSEL,1200,1204.2,4.2,3,VF,Venstre fløj,False,NORMAL,1.004,6,1.4000000000000001,NORMAL
2017-2018,Pearl VAN DER WISSEL-NIELSEN,1200,1204.0,4.0,4,PL,Playmaker,False,NORMAL,1.003,10,1.0,NORMAL
2017-2018,Bertram OBLING,1200,1203.9,3.9,5,MV,Målvogter,True,NORMAL,1.007,4,0.78,NORMAL
2017-2018,Sabine PEDERSEN,1200,1203.9,3.9,1,ST,Streg,False,NORMAL,1.005,5,3.9,NORMAL
2017-2018,Mathilde BJERREGAARD,1200,1203.8,3.8,3,ST,Streg,False,NORMAL,1.005,5,1.2666666666666666,NORMAL
2017-2018,Martin Risom CHRISTENSEN,1200,1203.7,3.7,3,HB,Højre back,False,NORMAL,1.004,5,1.2333333333333334,NORMAL
2017-2018,Mathias Høyer MOSEL,1200,1203.7,3.7,3,MV,Målvogter,True,NORMAL,1.008,3,1.2333333333333334,NORMAL
2017-2018,Emil Foldager JENSEN,1200,1203.7,3.7,7,HF,Højre fløj,False,NORMAL,1.002,10,0.5285714285714286,NORMAL
2017-2018,Birna BERG HARALDSDOTTIR,1200,1203.7,3.7,1,PL,Playmaker,False,NORMAL,1.003,9,3.7,NORMAL
2017-2018,Myrthe SCHOENAKER,1200,1203.4,3.4,3,ST,Streg,False,NORMAL,1.005,4,1.1333333333333333,NORMAL
2017-2018,Mathias GJESTRUD,1200,1203.4,3.4,4,PL,Playmaker,False,NORMAL,1.003,9,0.85,NORMAL
2017-2018,Signe HALD,1200,1203.4,3.4,1,ST,Streg,False,NORMAL,1.0,2,3.4,NORMAL
2017-2018,Anders PETERSEN,1200,1203.3,3.3,3,MV,Målvogter,True,NORMAL,1.007,3,1.0999999999999999,NORMAL
2017-2018,Hans-Christian LUND,1200,1203.3,3.3,1,HF,Højre fløj,False,NORMAL,1.003,5,3.3,NORMAL
2017-2018,Tandri Már KONRÁÐSSON,1200,1203.1,3.1,3,PL,Playmaker,False,NORMAL,1.002,9,1.0333333333333334,NORMAL
2017-2018,Elma HALILCEVIC,1200,1203.0,3.0,2,VF,Venstre fløj,False,NORMAL,1.006,3,1.5,NORMAL
2017-2018,Emma FRIBERG,1200,1203.0,3.0,1,MV,Målvogter,True,NORMAL,1.006,3,3.0,NORMAL
2017-2018,Rasmus Kaagaard ANDERSEN16,1200,1202.9,2.9,2,VF,Venstre fløj,False,NORMAL,1.006,3,1.45,NORMAL
2017-2018,Cecilie GREVE,1200,1202.9,2.9,4,MV,Målvogter,True,NORMAL,1.006,3,0.725,NORMAL
2017-2018,Gøran Søgaard JOHANNESEN16,1200,1202.6,2.6,2,ST,Streg,False,NORMAL,1.0,2,1.3,NORMAL
2017-2018,Nicolas Lundbye KRISTIANSEN12,1200,1202.5,2.5,2,ST,Streg,False,NORMAL,1.005,3,1.25,NORMAL
2017-2018,Emilie Ytting PEDERSEN,1200,1202.4,2.4,1,VF,Venstre fløj,False,NORMAL,1.005,3,2.4,NORMAL
2017-2018,Mie AUGUSTESEN,1200,1202.3,2.3,2,VF,Venstre fløj,False,NORMAL,1.005,3,1.15,NORMAL
2017-2018,Anton LAURSEN,1200,1202.3,2.3,2,VB,Venstre back,False,NORMAL,1.002,6,1.15,NORMAL
2017-2018,Jens Dolberg PLOUGSTRUP,1200,1202.2,2.2,2,PL,Playmaker,False,NORMAL,1.003,4,1.1,NORMAL
2017-2018,Sandra TOFT,1200,1202.1,2.1,3,MV,Målvogter,True,NORMAL,1.0,1,0.7000000000000001,NORMAL
2017-2018,Jeppe Johann JONASSON,1200,1202.1,2.1,2,HF,Højre fløj,False,NORMAL,1.0,2,1.05,NORMAL
2017-2018,Eske HEMMINGSEN,1200,1202.1,2.1,4,MV,Målvogter,True,NORMAL,1.0,2,0.525,NORMAL
2017-2018,Jonathan SØRENSEN,1200,1202.1,2.1,1,ST,Streg,False,NORMAL,1.004,4,2.1,NORMAL
2017-2018,Gøran Søgaard JOHANNESENAssist,1200,1202.1,2.1,2,PL,Playmaker,False,NORMAL,1.0,2,1.05,NORMAL
2017-2018,Nikoline Skals LUNDGREEN,1200,1202.1,2.1,4,HB,Højre back,False,NORMAL,1.002,6,0.525,NORMAL
2017-2018,Thorsten FRIES,1200,1202.0,2.0,3,MV,Målvogter,True,NORMAL,1.0,2,0.6666666666666666,NORMAL
2017-2018,Torbjörn SITTRUP BERGERUD,1200,1202.0,2.0,5,MV,Målvogter,True,NORMAL,1.004,3,0.4,NORMAL
2017-2018,Aleksander Selmar PEDERSEN,1200,1202.0,2.0,1,HF,Højre fløj,False,NORMAL,1.004,3,2.0,NORMAL
2017-2018,Matthias SMED,1200,1201.9,1.9,2,HB,Højre back,False,NORMAL,1.0,2,0.95,NORMAL
2017-2018,Mads THOMSEN,1200,1201.9,1.9,3,ST,Streg,False,NORMAL,1.004,3,0.6333333333333333,NORMAL
2017-2018,Benjamin Rahbæk STRÆDE,1200,1201.8,1.8,2,HF,Højre fløj,False,NORMAL,1.004,3,0.9,NORMAL
2017-2018,Simon Ellersgaard BIRKEFELDT12,1200,1201.8,1.8,2,HF,Højre fløj,False,NORMAL,1.0,2,0.9,NORMAL
2017-2018,Julie PONTOPPIDAN,1200,1201.7,1.7,1,PL,Playmaker,False,NORMAL,1.0,2,1.7,NORMAL
2017-2018,Peter LUND,1200,1201.7,1.7,2,ST,Streg,False,NORMAL,1.0,2,0.85,NORMAL
2017-2018,Othilia Brøndum CHRISTENSEN,1200,1201.7,1.7,2,PL,Playmaker,False,NORMAL,1.004,3,0.85,NORMAL
2017-2018,Daniela GUSTIN,1200,1201.7,1.7,3,HB,Højre back,False,NORMAL,1.002,5,0.5666666666666667,NORMAL
2017-2018,Patrick PEDERSEN,1200,1201.6,1.6,2,HB,Højre back,False,NORMAL,1.001,6,0.8,NORMAL
2017-2018,Anne Sofie Hjort NIELSEN,1200,1201.6,1.6,1,PL,Playmaker,False,NORMAL,1.002,5,1.6,NORMAL
2017-2018,Gøran Søgaard JOHANNESENRetur,1200,1201.6,1.6,5,VB,Venstre back,False,NORMAL,1.002,5,0.32,NORMAL
2017-2018,Palle HANSEN,1200,1201.6,1.6,2,PL,Playmaker,False,NORMAL,1.002,16,0.8,NORMAL
2017-2018,Line BJØRNSEN,1200,1201.5,1.5,2,HF,Højre fløj,False,NORMAL,1.0,2,0.75,NORMAL
2017-2018,Kristoffer VESTERGAARD,1200,1201.3,1.3,1,HF,Højre fløj,False,NORMAL,1.0,1,1.3,NORMAL
2017-2018,Mikkel HANSEN,1200,1201.3,1.3,2,VF,Venstre fløj,False,NORMAL,1.0,2,0.65,NORMAL
2017-2018,Louise Gundesbøl SØRENSEN,1200,1201.2,1.2,1,HF,Højre fløj,False,NORMAL,1.0,2,1.2,NORMAL
2017-2018,Julie Gantzel PEDERSEN,1200,1201.2,1.2,2,ST,Streg,False,NORMAL,1.0,2,0.6,NORMAL
2017-2018,Mads Rønbjerg PEDERSEN,1200,1201.2,1.2,2,VF,Venstre fløj,False,NORMAL,1.0,2,0.6,NORMAL
2017-2018,Emma MOGENSEN,1200,1201.1,1.1,1,HB,Højre back,False,NORMAL,1.002,4,1.1,NORMAL
2017-2018,Morten JØRGENSEN,1200,1201.1,1.1,1,ST,Streg,False,NORMAL,1.0,1,1.1,NORMAL
2017-2018,Christian Bach SØNDERGAARD,1200,1201.1,1.1,2,PL,Playmaker,False,NORMAL,1.001,6,0.55,NORMAL
2017-2018,Laura JENSEN,1200,1201.0,1.0,1,HB,Højre back,False,NORMAL,1.0,1,1.0,NORMAL
2017-2018,Rikke POULSEN,1200,1201.0,1.0,3,MV,Målvogter,True,NORMAL,1.0,1,0.3333333333333333,NORMAL
2017-2018,Celine Elkjær HOLST,1200,1201.0,1.0,1,ST,Streg,False,NORMAL,1.0,1,1.0,NORMAL
2017-2018,Klaus THOMSEN,1200,1201.0,1.0,1,ST,Streg,False,NORMAL,1.0,1,1.0,NORMAL
2017-2018,Thomas Bohl DAMGAARD,1200,1201.0,1.0,1,VB,Venstre back,False,NORMAL,1.0,1,1.0,NORMAL
2017-2018,Nicolas Lundbye KRISTIANSENRetur,1200,1201.0,1.0,2,HF,Højre fløj,False,NORMAL,1.0,2,0.5,NORMAL
2017-2018,Matilde Kondrup NIELSEN,1200,1201.0,1.0,1,HF,Højre fløj,False,NORMAL,1.0,1,1.0,NORMAL
2017-2018,Mikkel PALMER,1200,1200.9,0.9,3,PL,Playmaker,False,NORMAL,1.001,4,0.3,NORMAL
2017-2018,Jesper REDLEFSEN,1200,1200.9,0.9,3,VF,Venstre fløj,False,NORMAL,1.002,3,0.3,NORMAL
2017-2018,Mads HOUMØLLER,1200,1200.9,0.9,1,ST,Streg,False,NORMAL,1.0,1,0.9,NORMAL
2017-2018,Jakob Maarth SKAKSEN,1200,1200.9,0.9,4,MV,Målvogter,True,NORMAL,1.001,3,0.225,NORMAL
2017-2018,Lars Rismark EGGEN,1200,1200.8,0.8,2,MV,Målvogter,True,NORMAL,1.0,2,0.4,NORMAL
2017-2018,Jeppe ANNEBERG,1200,1200.8,0.8,2,HF,Højre fløj,False,NORMAL,1.0,2,0.4,NORMAL
2017-2018,Amanda BROGAARD,1200,1200.8,0.8,1,PL,Playmaker,False,NORMAL,1.002,3,0.8,NORMAL
2017-2018,Christian NIM,1200,1200.8,0.8,1,HF,Højre fløj,False,NORMAL,1.0,1,0.8,NORMAL
2017-2018,June BØTTGER,1200,1200.8,0.8,1,VF,Venstre fløj,False,NORMAL,1.001,5,0.8,NORMAL
2017-2018,Simone Cathrine PETERSEN,1200,1200.8,0.8,1,PL,Playmaker,False,NORMAL,1.0,2,0.8,NORMAL
2017-2018,Martin Kærgaard PEDERSEN Retur,1200,1200.8,0.8,1,ST,Streg,False,NORMAL,1.0,1,0.8,NORMAL
2017-2018,Trine Bach TROELSEN,1200,1200.8,0.8,1,VB,Venstre back,False,NORMAL,1.0,2,0.8,NORMAL
2017-2018,Henriette HANSEN,1200,1200.8,0.8,1,HF,Højre fløj,False,NORMAL,1.0,2,0.8,NORMAL
2017-2018,Simon Ellersgaard BIRKEFELDTRetur,1200,1200.8,0.8,6,PL,Playmaker,False,NORMAL,1.001,6,0.13333333333333333,NORMAL
2017-2018,Majbritt Toft HANSEN,1200,1200.7,0.7,1,ST,Streg,False,NORMAL,1.0,2,0.7,NORMAL
2017-2018,Helene KINDBERG,1200,1200.7,0.7,1,HB,Højre back,False,NORMAL,1.0,1,0.7,NORMAL
2017-2018,Estavana POLMAN,1200,1200.7,0.7,1,PL,Playmaker,False,NORMAL,1.0,2,0.7,NORMAL
2017-2018,Marigona HAJDARI,1200,1200.6,0.6,1,VB,Venstre back,False,NORMAL,1.001,4,0.6,NORMAL
2017-2018,Darri ARONSSON,1200,1200.6,0.6,1,VB,Venstre back,False,NORMAL,1.0,2,0.6,NORMAL
2017-2018,Sofie FLADER,1200,1200.6,0.6,1,HB,Højre back,False,NORMAL,1.001,3,0.6,NORMAL
2017-2018,Benjamin HOLM,1200,1200.6,0.6,2,PL,Playmaker,False,NORMAL,1.001,4,0.3,NORMAL
2017-2018,Simon Ellersgaard BIRKEFELDTAssist,1200,1200.5,0.5,1,PL,Playmaker,False,NORMAL,1.0,1,0.5,NORMAL
2017-2018,Malene GANDRUP,1200,1200.5,0.5,1,VF,Venstre fløj,False,NORMAL,1.0,1,0.5,NORMAL
2017-2018,Rikke Schou EBBESEN,1200,1200.5,0.5,1,VF,Venstre fløj,False,NORMAL,1.0,1,0.5,NORMAL
2017-2018,Anders MOSE,1200,1200.5,0.5,1,PL,Playmaker,False,NORMAL,1.0,1,0.5,NORMAL
2017-2018,Anne-Sofie Filtenborg NIELSENRetur,1200,1200.5,0.5,1,HF,Højre fløj,False,NORMAL,1.0,1,0.5,NORMAL
2017-2018,Emma LAURSEN,1200,1200.5,0.5,2,HB,Højre back,False,NORMAL,1.0,2,0.25,NORMAL
2017-2018,Tobias RASMUSSEN,1200,1200.5,0.5,2,VF,Venstre fløj,False,NORMAL,1.0,2,0.25,NORMAL
2017-2018,Henrik Storm PEDERSEN,1200,1200.4,0.4,1,HF,Højre fløj,False,NORMAL,1.0,1,0.4,NORMAL
2017-2018,Kasper NIELSEN,1200,1200.4,0.4,1,ST,Streg,False,NORMAL,1.0,1,0.4,NORMAL
2017-2018,Niels DAHL,1200,1200.4,0.4,1,PL,Playmaker,False,NORMAL,1.0,2,0.4,NORMAL
2017-2018,Jane MEJLVANG,1200,1200.4,0.4,1,HB,Højre back,False,NORMAL,1.0,6,0.4,NORMAL
2017-2018,Celine Lundbye KRISTIANSENRetur,1200,1200.3,0.3,1,PL,Playmaker,False,NORMAL,1.0,1,0.3,NORMAL
2017-2018,Othilia Brøndum CHRISTENSENRetur,1200,1200.3,0.3,1,PL,Playmaker,False,NORMAL,1.0,1,0.3,NORMAL
2017-2018,Simone Hebsgaard RASMUSSEN,1200,1200.3,0.3,1,VB,Venstre back,False,NORMAL,1.0,1,0.3,NORMAL
2017-2018,Frederik TILSTED,1200,1200.3,0.3,1,PL,Playmaker,False,NORMAL,1.0,1,0.3,NORMAL
2017-2018,Lene Østergaard NIELSEN,1200,1200.3,0.3,2,HB,Højre back,False,NORMAL,1.0,2,0.15,NORMAL
2017-2018,Sara HOFFMAN,1200,1200.3,0.3,1,VB,Venstre back,False,NORMAL,1.0,1,0.3,NORMAL
2017-2018,Susanne MADSEN,1200,1200.3,0.3,1,VB,Venstre back,False,NORMAL,1.0,1,0.3,NORMAL
2017-2018,Josefine OMANN,1200,1200.3,0.3,1,PL,Playmaker,False,NORMAL,1.0,1,0.3,NORMAL
2017-2018,Camilla FANGEL,1200,1200.2,0.2,2,ST,Streg,False,NORMAL,1.0,2,0.1,NORMAL
2017-2018,Mikkel Sjørvad HANSEN,1200,1200.2,0.2,1,PL,Playmaker,False,NORMAL,1.0,1,0.2,NORMAL
2017-2018,Simon Ellersgaard BIRKEFELD,1200,1200.2,0.2,1,HB,Højre back,False,NORMAL,1.0,1,0.2,NORMAL
2017-2018,Kathrine Lange SØRENSEN,1200,1200.0,-0.0,1,HB,Højre back,False,NORMAL,1.0,1,-0.0,NORMAL
2017-2018,Agnethe Hjarnø BOYSEN,1200,1200.0,-0.0,1,HB,Højre back,False,NORMAL,1.0,1,-0.0,NORMAL
2017-2018,Kristian LARSEN,1200,1200.0,-0.0,1,PL,Playmaker,False,NORMAL,1.0,1,-0.0,NORMAL
2017-2018,Henk MEYER,1200,1199.9,-0.1,1,MV,Målvogter,True,NORMAL,1.0,1,-0.1,NORMAL
2017-2018,Emil TELLERUP,1200,1199.9,-0.1,1,MV,Målvogter,True,NORMAL,1.0,1,-0.1,NORMAL
2017-2018,Rasmus Kaagaard ANDERSENRetur,1200,1199.9,-0.1,1,PL,Playmaker,False,NORMAL,1.0,1,-0.1,NORMAL
2017-2018,Andreas René SØRENSEN,1200,1199.9,-0.1,1,PL,Playmaker,False,NORMAL,1.0,1,-0.1,NORMAL
2017-2018,Stine Baun ERIKSEN,1200,1199.9,-0.1,1,VB,Venstre back,False,NORMAL,1.0,5,-0.1,NORMAL
2017-2018,Kasper LARSEN,1200,1199.9,-0.1,5,MV,Målvogter,True,NORMAL,1.0,1,-0.02,NORMAL
2017-2018,Daniella DRAGOJEVIC,1200,1199.9,-0.1,1,PL,Playmaker,False,NORMAL,1.0,1,-0.1,NORMAL
2017-2018,Frederik NØRBJERG,1200,1199.8,-0.2,1,PL,Playmaker,False,NORMAL,1.0,1,-0.2,NORMAL
2017-2018,Louise KRISTENSEN,1200,1199.8,-0.2,1,HF,Højre fløj,False,NORMAL,1.0,1,-0.2,NORMAL
2017-2018,Emily Stang SANDO,1200,1199.8,-0.2,2,MV,Målvogter,True,NORMAL,1.0,1,-0.1,NORMAL
2017-2018,Louise LYKSBORG,1200,1199.7,-0.3,1,VF,Venstre fløj,False,NORMAL,1.0,1,-0.3,NORMAL
2017-2018,Johanna BUNDSEN,1200,1199.6,-0.4,2,MV,Målvogter,True,NORMAL,1.0,2,-0.2,NORMAL
2017-2018,Emil NIELSEN,1200,1199.4,-0.6,6,MV,Målvogter,True,NORMAL,0.999,3,-0.09999999999999999,NORMAL
2017-2018,Tim WINKLER,1200,1199.2,-0.8,3,MV,Målvogter,True,NORMAL,1.0,1,-0.26666666666666666,NORMAL
2017-2018,Sabine ENGLERT,1200,1199.0,-1.0,1,MV,Målvogter,True,NORMAL,1.0,1,-1.0,NORMAL
2017-2018,Rasmus Schmidt LIND,1200,1199.0,-1.0,3,MV,Målvogter,True,NORMAL,1.0,1,-0.3333333333333333,NORMAL
