season,player,start_rating,final_rating,rating_change,games,primary_position,position_name,is_goalkeeper,elite_status,momentum_factor,total_actions,rating_per_game,performance_level
2018-2019,Stine ANDERSEN,1200.0,1270.1,70.1,27,HF,Højre fløj,False,NORMAL,1.008,63,2.596296296296296,NORMAL
2018-2019,Jakob HESSELLUND,1224.8,1269.1,44.3,17,HF,Højre fløj,False,NORMAL,1.008,40,2.605882352941176,NORMAL
2018-2019,Kay Evert SMITS,1200.0,1269.1,69.1,24,HB,Højre back,False,NORMAL,1.006,99,2.8791666666666664,NORMAL
2018-2019,Sidsel MEJLVANG,1200.0,1268.8,68.8,23,ST,Streg,False,NORMAL,1.004,69,2.991304347826087,NORMAL
2018-2019,Alexander HANSEN,1258.0,1268.6,10.6,11,HB,Højre back,False,NORMAL,1.003,26,0.9636363636363636,NORMAL
2018-2019,Lynn KNIPPENBORG,1200.0,1268.5,68.5,30,PL,Playmaker,False,NORMAL,1.009,92,2.283333333333333,NORMAL
2018-2019,Jamina ROBERTS,1200.0,1268.3,68.3,24,PL,Playmaker,False,NORMAL,1.004,83,2.845833333333333,NORMAL
2018-2019,Linn BLOHM,1200.0,1268.2,68.2,28,ST,Streg,False,NORMAL,1.004,88,2.435714285714286,NORMAL
2018-2019,Ida Staxen LAGERBON,1200.0,1267.2,67.2,23,PL,Playmaker,False,NORMAL,1.002,184,2.9217391304347826,NORMAL
2018-2019,Rasmus PORUP,1200.0,1266.9,66.9,26,PL,Playmaker,False,NORMAL,1.004,143,2.5730769230769233,NORMAL
2018-2019,Emma STEFFIN,1200.0,1266.4,66.4,29,VF,Venstre fløj,False,NORMAL,1.005,77,2.2896551724137932,NORMAL
2018-2019,Mathilde HYLLEBERG,1200.0,1266.2,66.2,26,HF,Højre fløj,False,NORMAL,1.012,74,2.5461538461538464,NORMAL
2018-2019,Simone Hebsgaard RASMUSSEN,1229.2,1266.1,36.9,21,VF,Venstre fløj,False,NORMAL,1.005,62,1.7571428571428571,NORMAL
2018-2019,Line UNO,1233.5,1265.6,32.1,21,PL,Playmaker,False,NORMAL,1.0,55,1.5285714285714287,NORMAL
2018-2019,Stine Ruscetta SKOGRAND,1232.2,1265.4,33.2,11,HB,Højre back,False,NORMAL,1.003,47,3.0181818181818185,NORMAL
2018-2019,Ingvild Kristiansen BAKKERUD,1200.0,1265.4,65.4,31,PL,Playmaker,False,NORMAL,1.003,134,2.109677419354839,NORMAL
2018-2019,Benjamin B PEDERSEN,1200.0,1265.0,65.0,24,ST,Streg,False,NORMAL,1.005,76,2.7083333333333335,NORMAL
2018-2019,Sofie FLADER,1229.3,1264.1,34.8,24,PL,Playmaker,False,NORMAL,1.002,77,1.45,NORMAL
2018-2019,Clara MONTI DANIELSSON,1230.6,1263.9,33.3,24,ST,Streg,False,NORMAL,1.004,43,1.3875,NORMAL
2018-2019,Line JØRGENSEN,1200.0,1263.1,63.1,30,HB,Højre back,False,NORMAL,1.005,127,2.1033333333333335,NORMAL
2018-2019,Jane MEJLVANG,1229.3,1263.0,33.7,10,PL,Playmaker,False,NORMAL,1.003,70,3.37,NORMAL
2018-2019,Mathias GIDSEL,1229.9,1262.9,33.0,16,ST,Streg,False,NORMAL,1.006,31,2.0625,NORMAL
2018-2019,Alexander MORSTEN,1200.0,1262.0,62.0,23,ST,Streg,False,NORMAL,1.008,74,2.6956521739130435,NORMAL
2018-2019,Celine Elkjær HOLST,1229.4,1261.8,32.4,15,ST,Streg,False,NORMAL,1.005,33,2.1599999999999997,NORMAL
2018-2019,Morten Hempel JENSEN,1200.0,1261.8,61.8,24,VB,Venstre back,False,NORMAL,1.002,122,2.5749999999999997,NORMAL
2018-2019,Emma MOGENSEN,1229.4,1261.8,32.4,18,PL,Playmaker,False,NORMAL,1.007,35,1.7999999999999998,NORMAL
2018-2019,Anne Sofie Hjort NIELSEN,1229.5,1261.1,31.6,17,PL,Playmaker,False,NORMAL,1.004,60,1.8588235294117648,NORMAL
2018-2019,Hege Bakken WAHLQUIST,1231.0,1261.1,30.1,15,VF,Venstre fløj,False,NORMAL,1.009,36,2.006666666666667,NORMAL
2018-2019,Hanna BLOMSTRAND,1223.8,1261.1,37.3,29,HB,Højre back,False,NORMAL,1.001,94,1.286206896551724,NORMAL
2018-2019,Mia REJ,1241.3,1261.0,19.7,5,VB,Venstre back,False,NORMAL,1.006,31,3.94,NORMAL
2018-2019,Henrik TILSTED,1259.3,1261.0,1.7,2,VF,Venstre fløj,False,NORMAL,1.0,2,0.85,NORMAL
2018-2019,Marigona HAJDARI,1229.3,1260.9,31.6,22,PL,Playmaker,False,NORMAL,1.003,63,1.4363636363636365,NORMAL
2018-2019,Maria LYKKEGAARD,1230.5,1260.7,30.2,26,ST,Streg,False,NORMAL,1.003,46,1.1615384615384614,NORMAL
2018-2019,Stefan HUNDSTRUP,1242.7,1259.4,16.7,10,VF,Venstre fløj,False,NORMAL,1.005,17,1.67,NORMAL
2018-2019,Oscar BERGENDAHL,1200.0,1258.6,58.6,28,ST,Streg,False,NORMAL,1.004,67,2.092857142857143,NORMAL
2018-2019,Andreas DAMGAARD,1200.0,1257.8,57.8,27,PL,Playmaker,False,NORMAL,1.003,102,2.140740740740741,NORMAL
2018-2019,Line Mai Nørgaard HOUGAARD,1200.0,1257.6,57.6,26,HF,Højre fløj,False,NORMAL,1.007,59,2.2153846153846155,NORMAL
2018-2019,Stine Nørklit LØNBORG,1200.0,1257.4,57.4,24,PL,Playmaker,False,NORMAL,1.003,134,2.3916666666666666,NORMAL
2018-2019,Julia ERIKSSON,1200.0,1256.1,56.1,28,VB,Venstre back,False,NORMAL,1.002,102,2.0035714285714286,NORMAL
2018-2019,Mathilde NEESGAARD,1200.0,1255.9,55.9,23,PL,Playmaker,False,NORMAL,1.004,99,2.4304347826086956,NORMAL
2018-2019,Buster JUUL,1249.6,1255.0,5.4,5,VF,Venstre fløj,False,NORMAL,1.005,7,1.08,NORMAL
2018-2019,Cecilie Mørch HANSEN,1200.0,1254.9,54.9,29,PL,Playmaker,False,NORMAL,1.003,87,1.893103448275862,NORMAL
2018-2019,Emilie Bastrup BERTELSEN,1200.0,1254.8,54.8,25,VF,Venstre fløj,False,NORMAL,1.006,59,2.1919999999999997,NORMAL
2018-2019,Natasha NOLEVSKA,1225.8,1254.4,28.6,18,HF,Højre fløj,False,NORMAL,1.004,38,1.588888888888889,NORMAL
2018-2019,Amalie Grøn HANSEN,1227.0,1254.3,27.3,19,VF,Venstre fløj,False,NORMAL,1.005,35,1.436842105263158,NORMAL
2018-2019,Anna GRUNDTVIG,1200.0,1254.3,54.3,23,VF,Venstre fløj,False,NORMAL,1.006,60,2.360869565217391,NORMAL
2018-2019,Mads DUDEK,1200.0,1253.8,53.8,18,VF,Venstre fløj,False,NORMAL,1.012,67,2.988888888888889,NORMAL
2018-2019,Lasse KRONBORG,1249.5,1253.7,4.2,5,ST,Streg,False,NORMAL,1.004,7,0.8400000000000001,NORMAL
2018-2019,Simone Monsrud PEDERSEN,1200.0,1252.8,52.8,26,ST,Streg,False,NORMAL,1.006,60,2.0307692307692307,NORMAL
2018-2019,Tobias JØRGENSEN,1200.0,1251.4,51.4,19,PL,Playmaker,False,NORMAL,1.003,63,2.705263157894737,NORMAL
2018-2019,Nicolaj SPANGGAARD,1233.9,1250.8,16.9,17,HB,Højre back,False,NORMAL,1.005,38,0.9941176470588234,NORMAL
2018-2019,Marie Aamand SØRENSEN,1200.0,1250.2,50.2,25,ST,Streg,False,NORMAL,1.005,55,2.008,NORMAL
2018-2019,Mikkel HANSEN,1229.4,1250.0,20.6,11,VF,Venstre fløj,False,NORMAL,1.009,19,1.8727272727272728,NORMAL
2018-2019,Jacob HANSEN,1241.8,1249.9,8.1,8,ST,Streg,False,NORMAL,1.005,9,1.0125,NORMAL
2018-2019,Laura JENSEN,1229.4,1249.8,20.4,23,PL,Playmaker,False,NORMAL,1.004,42,0.8869565217391304,NORMAL
2018-2019,Josef PUJOL,1200.0,1249.2,49.2,30,PL,Playmaker,True,NORMAL,1.002,73,1.6400000000000001,NORMAL
2018-2019,Mathilde STORGAARD,1230.2,1249.2,19.0,11,ST,Streg,False,NORMAL,1.004,20,1.7272727272727273,NORMAL
2018-2019,Magnus SØNDENÅ,1200.0,1248.9,48.9,19,HF,Højre fløj,False,NORMAL,1.008,52,2.5736842105263156,NORMAL
2018-2019,Susanne MADSEN,1229.2,1248.5,19.3,22,HB,Højre back,False,NORMAL,1.003,44,0.8772727272727273,NORMAL
2018-2019,Annika MEYER,1228.1,1248.3,20.2,15,ST,Streg,False,NORMAL,1.005,26,1.3466666666666667,NORMAL
2018-2019,Nicolai SOMMER,1222.9,1248.0,25.1,10,PL,Playmaker,False,NORMAL,1.005,32,2.5100000000000002,NORMAL
2018-2019,Emil SIDELMANN,1231.1,1247.7,16.6,9,VF,Venstre fløj,False,NORMAL,1.004,18,1.8444444444444446,NORMAL
2018-2019,Emil BERGHOLT,1243.7,1247.4,3.7,1,ST,Streg,False,NORMAL,1.005,5,3.7,NORMAL
2018-2019,Maja JAKOBSEN,1224.1,1246.9,22.8,14,PL,Playmaker,False,NORMAL,1.002,38,1.6285714285714286,NORMAL
2018-2019,Julie AAGAARD,1200.0,1246.3,46.3,18,HF,Højre fløj,False,NORMAL,1.006,66,2.572222222222222,NORMAL
2018-2019,Suzanne BÆKHØJ,1226.3,1245.9,19.6,16,VF,Venstre fløj,False,NORMAL,1.005,27,1.225,NORMAL
2018-2019,Julie Gantzel PEDERSEN,1229.4,1245.4,16.0,16,ST,Streg,False,NORMAL,1.004,20,1.0,NORMAL
2018-2019,Yui SUNAMI,1200.0,1245.3,45.3,25,HF,Højre fløj,False,NORMAL,1.005,63,1.8119999999999998,NORMAL
2018-2019,Sofie BLICHER-TOFT,1230.6,1245.1,14.5,13,PL,Playmaker,False,NORMAL,1.0,44,1.1153846153846154,NORMAL
2018-2019,Ida-Marie Moesgaard DAHL,1200.0,1245.0,45.0,25,ST,Streg,False,NORMAL,1.004,56,1.8,NORMAL
2018-2019,Louise ELLEBÆK,1226.6,1244.8,18.2,7,PL,Playmaker,False,NORMAL,1.01,27,2.6,NORMAL
2018-2019,Othilia Brøndum CHRISTENSEN,1229.5,1244.7,15.2,20,PL,Playmaker,False,NORMAL,1.001,40,0.76,NORMAL
2018-2019,Jens Dolberg PLOUGSTRUP,1229.6,1244.6,15.0,14,PL,Playmaker,False,NORMAL,1.005,31,1.0714285714285714,NORMAL
2018-2019,Signe SCHAAR,1200.0,1243.9,43.9,24,VF,Venstre fløj,False,NORMAL,1.008,60,1.8291666666666666,NORMAL
2018-2019,Annette JENSEN,1200.0,1243.7,43.7,27,PL,Playmaker,False,NORMAL,1.004,74,1.6185185185185187,NORMAL
2018-2019,Camilla FANGEL,1229.2,1243.5,14.3,11,ST,Streg,False,NORMAL,1.007,17,1.3,NORMAL
2018-2019,Frederik TILSTED,1229.2,1243.4,14.2,13,PL,Playmaker,False,NORMAL,1.002,23,1.0923076923076922,NORMAL
2018-2019,Frank MIKKELSEN,1228.2,1243.1,14.9,12,MV,Målvogter,True,NORMAL,1.013,18,1.2416666666666667,NORMAL
2018-2019,Rasmus THIEMER-JENSEN,1224.7,1242.8,18.1,13,ST,Streg,False,NORMAL,1.007,20,1.3923076923076925,NORMAL
2018-2019,Sara Trier HALD,1200.0,1242.3,42.3,21,ST,Streg,False,NORMAL,1.005,50,2.0142857142857142,NORMAL
2018-2019,Larissa NUSSER,1200.0,1242.3,42.3,23,ST,Streg,False,NORMAL,1.003,57,1.8391304347826085,NORMAL
2018-2019,Lasse NIKOLAJSEN,1235.9,1241.9,6.0,1,VF,Venstre fløj,False,NORMAL,1.007,6,6.0,NORMAL
2018-2019,Jan GREBENC,1200.0,1241.7,41.7,28,VB,Venstre back,False,NORMAL,1.003,85,1.4892857142857143,NORMAL
2018-2019,Anders AGGER,1230.0,1241.7,11.7,8,ST,Streg,False,NORMAL,1.006,13,1.4625,NORMAL
2018-2019,Louise LYKSBORG,1229.1,1241.6,12.5,8,HF,Højre fløj,False,NORMAL,1.006,14,1.5625,NORMAL
2018-2019,Jeppe LARSEN,1231.1,1241.3,10.2,12,VF,Venstre fløj,False,NORMAL,1.001,20,0.85,NORMAL
2018-2019,Josefine DRAGENBERG,1226.7,1241.2,14.5,18,ST,Streg,False,NORMAL,1.004,22,0.8055555555555556,NORMAL
2018-2019,Michelle BRANDSTRUP,1200.0,1241.2,41.2,15,HB,Højre back,False,NORMAL,1.004,68,2.746666666666667,NORMAL
2018-2019,Elma HALILCEVIC,1229.7,1241.2,11.5,7,VF,Venstre fløj,False,NORMAL,1.009,12,1.6428571428571428,NORMAL
2018-2019,August BASKÅR PEDERSEN,1200.0,1240.8,40.8,22,VF,Venstre fløj,False,NORMAL,1.008,45,1.8545454545454545,NORMAL
2018-2019,Anton LAURSEN,1229.6,1240.7,11.1,7,PL,Playmaker,False,NORMAL,1.002,18,1.5857142857142856,NORMAL
2018-2019,Rikke THORNGAARD,1229.6,1240.5,10.9,8,VB,Venstre back,False,NORMAL,1.003,20,1.3625,NORMAL
2018-2019,Hans Martin ASMUSSEN,1237.9,1239.7,1.8,1,ST,Streg,False,NORMAL,1.0,1,1.8,NORMAL
2018-2019,Sabine ENGLERT,1229.0,1238.9,9.9,16,MV,Målvogter,True,NORMAL,1.001,24,0.61875,NORMAL
2018-2019,Jacob ØSTERGAARD,1226.1,1238.9,12.8,12,ST,Streg,False,NORMAL,1.004,16,1.0666666666666667,NORMAL
2018-2019,Nicolas Lundbye KRISTIANSEN12,1229.6,1238.7,9.1,5,HF,Højre fløj,False,NORMAL,1.006,8,1.8199999999999998,NORMAL
2018-2019,Thomas Bohl DAMGAARD,1229.4,1238.3,8.9,8,PL,Playmaker,False,NORMAL,1.006,17,1.1125,NORMAL
2018-2019,Line BJØRNSEN,1229.4,1238.2,8.8,8,HF,Højre fløj,False,NORMAL,1.005,11,1.1,NORMAL
2018-2019,Bertram OBLING,1227.2,1237.9,10.7,7,MV,Målvogter,True,NORMAL,1.005,8,1.5285714285714285,NORMAL
2018-2019,Mathilde BJERREGAARD,1229.8,1237.8,8.0,8,ST,Streg,False,NORMAL,1.005,10,1.0,NORMAL
2018-2019,Mie AUGUSTESEN,1229.6,1237.5,7.9,5,VF,Venstre fløj,False,NORMAL,1.004,11,1.58,NORMAL
2018-2019,Sara KJÆRSGAARD,1200.0,1237.5,37.5,25,ST,Streg,False,NORMAL,1.005,49,1.5,NORMAL
2018-2019,Sofia DEEN,1200.0,1237.3,37.3,24,PL,Playmaker,False,NORMAL,1.001,103,1.5541666666666665,NORMAL
2018-2019,Simen Nicolay SCHØNNINGSEN,1200.0,1237.0,37.0,19,PL,Playmaker,False,NORMAL,1.003,75,1.9473684210526316,NORMAL
2018-2019,Simon GADE,1230.3,1236.8,6.5,7,MV,Målvogter,True,NORMAL,1.004,8,0.9285714285714286,NORMAL
2018-2019,Tandri Már KONRÁÐSSON,1229.7,1236.5,6.8,5,PL,Playmaker,False,NORMAL,1.005,12,1.3599999999999999,NORMAL
2018-2019,Stine Baun ERIKSEN,1229.2,1236.5,7.3,6,VB,Venstre back,False,NORMAL,1.003,24,1.2166666666666666,NORMAL
2018-2019,Matilde Kondrup NIELSEN,1229.4,1236.0,6.6,10,VF,Venstre fløj,False,NORMAL,1.002,11,0.6599999999999999,NORMAL
2018-2019,Malene GANDRUP,1229.3,1235.7,6.4,6,VF,Venstre fløj,False,NORMAL,1.005,7,1.0666666666666667,NORMAL
2018-2019,Emil NIELSEN,1224.2,1234.7,10.5,12,MV,Målvogter,True,NORMAL,1.003,16,0.875,NORMAL
2018-2019,Sille THOMSEN,1200.0,1234.5,34.5,19,ST,Streg,False,NORMAL,1.004,48,1.8157894736842106,NORMAL
2018-2019,Anne-Sofie Filtenborg NIELSEN,1229.9,1234.4,4.5,4,HF,Højre fløj,False,NORMAL,1.005,5,1.125,NORMAL
2018-2019,Mathias MØLLER,1230.0,1234.2,4.2,2,PL,Playmaker,False,NORMAL,1.006,6,2.1,NORMAL
2018-2019,Sylvia GAMYS,1200.0,1234.1,34.1,18,VF,Venstre fløj,False,NORMAL,1.003,40,1.8944444444444446,NORMAL
2018-2019,Jane SCHUMACHER,1200.0,1233.7,33.7,14,PL,Playmaker,False,NORMAL,1.002,47,2.4071428571428575,NORMAL
2018-2019,Cecilie GREVE,1229.7,1233.7,4.0,6,MV,Målvogter,True,NORMAL,1.007,8,0.6666666666666666,NORMAL
2018-2019,Nadia KONGSTED,1200.0,1233.5,33.5,21,HF,Højre fløj,False,NORMAL,1.004,53,1.5952380952380953,NORMAL
2018-2019,Matthias SMED,1229.5,1233.3,3.8,4,ST,Streg,False,NORMAL,1.006,4,0.95,NORMAL
2018-2019,Sarah STOUGAARD,1200.0,1233.2,33.2,26,VF,Venstre fløj,False,NORMAL,1.003,48,1.276923076923077,NORMAL
2018-2019,Birna BERG HARALDSDOTTIR,1229.8,1233.1,3.3,4,PL,Playmaker,True,NORMAL,1.003,13,0.825,NORMAL
2018-2019,Peter LUND,1229.5,1233.1,3.6,4,PL,Playmaker,False,NORMAL,1.005,4,0.9,NORMAL
2018-2019,Mikkel PALMER,1229.3,1233.0,3.7,5,PL,Playmaker,False,NORMAL,1.002,9,0.74,NORMAL
2018-2019,Aleksander Selmar PEDERSEN,1229.5,1232.9,3.4,4,ST,Streg,False,NORMAL,1.006,4,0.85,NORMAL
2018-2019,Frederik IVERSEN,1200.0,1232.4,32.4,11,VF,Venstre fløj,False,NORMAL,1.01,24,2.9454545454545453,NORMAL
2018-2019,Søren PEDERSEN,1225.9,1232.0,6.1,11,MV,Målvogter,True,NORMAL,1.004,13,0.5545454545454546,NORMAL
2018-2019,Thorsten FRIES,1229.5,1231.8,2.3,2,MV,Målvogter,True,NORMAL,1.0,2,1.15,NORMAL
2018-2019,Mads Peter LØNBORG,1200.0,1231.8,31.8,21,HF,Højre fløj,False,NORMAL,1.005,37,1.5142857142857142,NORMAL
2018-2019,Ronnie NICOLAISEN,1230.3,1231.5,1.2,2,MV,Målvogter,True,NORMAL,1.0,2,0.6,NORMAL
2018-2019,Anders PETERSEN,1229.8,1231.4,1.6,3,MV,Målvogter,True,NORMAL,1.003,3,0.5333333333333333,NORMAL
2018-2019,Lasse Sinding JENSEN,1200.0,1231.3,31.3,17,PL,Playmaker,False,NORMAL,1.002,54,1.8411764705882354,NORMAL
2018-2019,Nicolas Lundbye KRISTIANSENRetur,1229.4,1231.3,1.9,3,PL,Playmaker,False,NORMAL,1.003,4,0.6333333333333333,NORMAL
2018-2019,Sebastian Reimer THOR,1200.0,1231.2,31.2,17,ST,Streg,False,NORMAL,1.006,33,1.8352941176470587,NORMAL
2018-2019,Celine SIVERTSEN,1200.0,1231.0,31.0,25,HB,Højre back,False,NORMAL,1.003,81,1.24,NORMAL
2018-2019,Mikael AGGEFORS,1224.3,1230.9,6.6,8,MV,Målvogter,True,NORMAL,1.007,8,0.825,NORMAL
2018-2019,Simon OMME,1200.0,1230.8,30.8,13,HF,Højre fløj,False,NORMAL,1.009,26,2.3692307692307693,NORMAL
2018-2019,Kristian Dahl PEDERSEN,1224.9,1230.7,5.8,7,MV,Målvogter,True,NORMAL,1.008,8,0.8285714285714285,NORMAL
2018-2019,Johanna BUNDSEN,1229.1,1230.5,1.4,7,MV,Målvogter,True,NORMAL,1.0,9,0.19999999999999998,NORMAL
2018-2019,Klaus THOMSEN,1229.4,1230.5,1.1,2,VB,Venstre back,False,NORMAL,1.0,2,0.55,NORMAL
2018-2019,Celine Lundbye KRISTIANSENRetur,1229.2,1230.4,1.2,4,HB,Højre back,False,NORMAL,1.002,4,0.3,NORMAL
2018-2019,Rasmus BOYSEN,1223.7,1230.3,6.6,3,VB,Venstre back,False,NORMAL,1.005,11,2.1999999999999997,NORMAL
2018-2019,Nina MÜLLER,1200.0,1230.3,30.3,14,PL,Playmaker,False,NORMAL,1.003,59,2.164285714285714,NORMAL
2018-2019,Anne-Sofie Filtenborg NIELSENRetur,1229.3,1229.8,0.5,1,ST,Streg,False,NORMAL,1.0,1,0.5,NORMAL
2018-2019,Mathias PORSHOLDT,1200.0,1229.8,29.8,17,ST,Streg,False,NORMAL,1.007,33,1.7529411764705882,NORMAL
2018-2019,Nikolaj ENDERLEIT,1200.0,1229.8,29.8,6,HB,Højre back,False,NORMAL,1.005,38,4.966666666666667,NORMAL
2018-2019,Frederikke Glavind HEDEGAARD,1200.0,1229.3,29.3,17,HF,Højre fløj,False,NORMAL,1.011,34,1.723529411764706,NORMAL
2018-2019,Othilia Brøndum CHRISTENSENRetur,1229.2,1229.0,-0.2,2,PL,Playmaker,False,NORMAL,1.0,2,-0.1,NORMAL
2018-2019,Kristoffer LAURSEN,1227.7,1228.9,1.2,2,MV,Målvogter,True,NORMAL,1.0,2,0.6,NORMAL
2018-2019,Rikke POULSEN,1229.4,1228.8,-0.6,6,MV,Målvogter,True,NORMAL,0.998,7,-0.09999999999999999,NORMAL
2018-2019,Tim WINKLER,1229.1,1228.7,-0.4,1,MV,Målvogter,True,NORMAL,1.0,1,-0.4,NORMAL
2018-2019,Melanie FUGLSBJERG,1200.0,1228.3,28.3,19,HF,Højre fløj,False,NORMAL,1.008,31,1.4894736842105263,NORMAL
2018-2019,Sandra TOFT,1229.5,1227.0,-2.5,9,MV,Målvogter,True,NORMAL,1.0,10,-0.2777777777777778,NORMAL
2018-2019,Emily Stang SANDO,1229.2,1226.8,-2.4,6,MV,Målvogter,True,NORMAL,0.997,7,-0.39999999999999997,NORMAL
2018-2019,Pauline BØGELUND,1200.0,1226.8,26.8,14,HF,Højre fløj,False,NORMAL,1.005,36,1.9142857142857144,NORMAL
2018-2019,Emma FRIBERG,1229.7,1226.2,-3.5,13,MV,Målvogter,True,NORMAL,0.998,18,-0.2692307692307692,NORMAL
2018-2019,Rolf RAVN,1226.1,1226.0,-0.1,1,PL,Playmaker,False,NORMAL,1.0,1,-0.1,NORMAL
2018-2019,Lasse HAMANN-BOERITHS,1223.2,1225.6,2.4,1,PL,Playmaker,False,NORMAL,1.004,4,2.4,NORMAL
2018-2019,Kasper LARSEN,1226.2,1225.6,-0.6,2,MV,Målvogter,True,NORMAL,1.0,2,-0.3,NORMAL
2018-2019,Andrea West BENDTSEN,1200.0,1225.1,25.1,18,VB,Venstre back,False,NORMAL,1.001,60,1.3944444444444446,NORMAL
2018-2019,Ole EREVIK,1224.9,1223.8,-1.1,3,MV,Målvogter,True,NORMAL,0.998,4,-0.3666666666666667,NORMAL
2018-2019,Niels LINDHOLT,1200.0,1222.8,22.8,17,ST,Streg,False,NORMAL,1.005,26,1.3411764705882354,NORMAL
2018-2019,Mike JENSEN,1225.8,1222.8,-3.0,9,MV,Målvogter,True,NORMAL,0.998,9,-0.3333333333333333,NORMAL
2018-2019,Simen Nicolay SCHØNNINGSEN1,1200.0,1222.5,22.5,8,HF,Højre fløj,False,NORMAL,1.008,17,2.8125,NORMAL
2018-2019,Camilla MAIBOM,1200.0,1222.2,22.2,7,PL,Playmaker,False,NORMAL,1.004,33,3.1714285714285713,NORMAL
2018-2019,Kristian RAMMEL,1200.0,1221.6,21.6,14,ST,Streg,False,NORMAL,1.005,28,1.542857142857143,NORMAL
2018-2019,Line Toftgaard FRANDSEN,1200.0,1221.3,21.3,10,PL,Playmaker,False,NORMAL,1.007,23,2.13,NORMAL
2018-2019,Nikoline BRØNS,1200.0,1220.9,20.9,15,PL,Playmaker,False,NORMAL,1.008,24,1.3933333333333333,NORMAL
2018-2019,Lukas JØRGENSEN,1200.0,1220.8,20.8,19,ST,Streg,False,NORMAL,1.004,27,1.0947368421052632,NORMAL
2018-2019,Sofie Brems ØSTERGAARD,1200.0,1220.2,20.2,9,HF,Højre fløj,False,NORMAL,1.004,19,2.2444444444444445,NORMAL
2018-2019,Arnar Birkir HÁLFÁNSSON,1200.0,1220.0,20.0,8,HB,Højre back,False,NORMAL,1.005,36,2.5,NORMAL
2018-2019,Kasper LINDGREN,1216.9,1220.0,3.1,5,ST,Streg,False,NORMAL,1.004,5,0.62,NORMAL
2018-2019,Michala Elsberg MØLLER,1200.0,1219.9,19.9,15,PL,Playmaker,False,NORMAL,1.003,35,1.3266666666666667,NORMAL
2018-2019,Katrine LARSON,1200.0,1219.1,19.1,11,HB,Højre back,False,NORMAL,1.006,23,1.7363636363636366,NORMAL
2018-2019,Thea MØRK,1200.0,1219.0,19.0,12,VF,Venstre fløj,False,NORMAL,1.003,23,1.5833333333333333,NORMAL
2018-2019,Caroline SVARRE,1200.0,1218.1,18.1,12,ST,Streg,False,NORMAL,1.004,20,1.5083333333333335,NORMAL
2018-2019,Björgvin Pall GUSTAVSSON,1200.0,1217.8,17.8,12,MV,Målvogter,True,NORMAL,1.006,19,1.4833333333333334,NORMAL
2018-2019,Emma NIELSEN,1200.0,1217.1,17.1,9,HF,Højre fløj,False,NORMAL,1.006,20,1.9000000000000001,NORMAL
2018-2019,Benjamin JAKOBSEN,1200.0,1217.1,17.1,14,ST,Streg,False,NORMAL,1.007,20,1.2214285714285715,NORMAL
2018-2019,Andrea Ulrikka Aagot HANSEN,1200.0,1216.6,16.6,11,HF,Højre fløj,False,NORMAL,1.006,19,1.5090909090909093,NORMAL
2018-2019,Michael Krohn THØGERSEN,1200.0,1216.5,16.5,10,HF,Højre fløj,False,NORMAL,1.006,19,1.65,NORMAL
2018-2019,Andreas MAGAARD,1200.0,1216.1,16.1,12,ST,Streg,False,NORMAL,1.006,17,1.3416666666666668,NORMAL
2018-2019,Hermann Gabriel VILDALEN,1200.0,1215.9,15.9,6,VB,Venstre back,False,NORMAL,1.003,23,2.65,NORMAL
2018-2019,Jakob J JESSEN,1200.0,1215.9,15.9,7,VF,Venstre fløj,False,NORMAL,1.009,17,2.2714285714285714,NORMAL
2018-2019,Stine KRISTENSEN,1200.0,1215.2,15.2,12,HF,Højre fløj,False,NORMAL,1.007,16,1.2666666666666666,NORMAL
2018-2019,Jacob HEINL,1200.0,1213.6,13.6,12,ST,Streg,False,NORMAL,1.004,18,1.1333333333333333,NORMAL
2018-2019,Nicoline BERTHELSEN,1200.0,1213.5,13.5,9,PL,Playmaker,False,NORMAL,1.002,32,1.5,NORMAL
2018-2019,Kathrine Laigaard SKALS,1200.0,1213.1,13.1,21,PL,Playmaker,False,NORMAL,1.001,35,0.6238095238095238,NORMAL
2018-2019,Mike HAACK,1200.0,1213.0,13.0,10,HF,Højre fløj,False,NORMAL,1.006,15,1.3,NORMAL
2018-2019,Line Gyldenløve KRISTENSEN,1200.0,1212.8,12.8,2,PL,Playmaker,False,NORMAL,1.004,22,6.4,NORMAL
2018-2019,Anton BRAMMING,1200.0,1212.2,12.2,8,VF,Venstre fløj,False,NORMAL,1.005,14,1.525,NORMAL
2018-2019,Nanna Hinnerfeldt ANDERSEN,1200.0,1212.2,12.2,13,ST,Streg,False,NORMAL,1.005,16,0.9384615384615385,NORMAL
2018-2019,Sophia SNOGDAL,1200.0,1211.5,11.5,12,VF,Venstre fløj,False,NORMAL,1.007,13,0.9583333333333334,NORMAL
2018-2019,Alberte SIMONSEN,1200.0,1211.4,11.4,8,PL,Playmaker,False,NORMAL,1.002,19,1.425,NORMAL
2018-2019,Mathias DAUGÅRD,1200.0,1211.4,11.4,8,VF,Venstre fløj,False,NORMAL,1.008,14,1.425,NORMAL
2018-2019,Frederik Bech JENSEN,1200.0,1211.1,11.1,6,VF,Venstre fløj,False,NORMAL,1.005,10,1.8499999999999999,NORMAL
2018-2019,Emilie Bodholt STEFFENSEN,1200.0,1210.8,10.8,10,PL,Playmaker,False,NORMAL,1.004,16,1.08,NORMAL
2018-2019,Edita NUKOVIC,1200.0,1210.4,10.4,9,ST,Streg,False,NORMAL,1.003,13,1.1555555555555557,NORMAL
