season,player,start_rating,final_rating,rating_change,games,primary_position,position_name,is_goalkeeper,elite_status,momentum_factor,total_actions,rating_per_game,performance_level
2023-2024,Mathilde KRISTENSEN,1329.7,1342.8,13.1,8,ST,Streg,False,NORMAL,1.006,17,1.6375,NORMAL
2023-2024,Erik TOFT,1200.0,1342.7,142.7,23,PL,Playmaker,False,NORMAL,1.002,220,6.2043478260869565,NORMAL
2023-2024,August FRIDÉN,1311.1,1342.6,31.5,16,VF,Venstre fløj,False,NORMAL,1.006,31,1.96875,NORMAL
2023-2024,Jesper NIELSEN,1323.0,1342.1,19.1,12,ST,Streg,False,NORMAL,1.004,27,1.5916666666666668,NORMAL
2023-2024,Kasper LINDGREN,1310.8,1341.8,31.0,19,ST,Streg,False,NORMAL,1.008,33,1.631578947368421,NORMAL
2023-2024,Rikke JOCHUMSEN,1303.4,1341.1,37.7,22,VF,Venstre fløj,False,NORMAL,1.002,41,1.7136363636363638,NORMAL
2023-2024,Clara Skyum THOMSEN,1254.2,1339.5,85.3,29,HB,Højre back,False,NORMAL,1.004,129,2.9413793103448276,NORMAL
2023-2024,Leonora DEMAJ,1302.1,1338.8,36.7,26,PL,Playmaker,False,NORMAL,1.002,76,1.4115384615384616,NORMAL
2023-2024,Nicolai COLUNGA,1200.0,1338.8,138.8,29,PL,Playmaker,False,NORMAL,1.007,124,4.786206896551724,NORMAL
2023-2024,Katarina BERENS,1306.6,1336.8,30.2,16,ST,Streg,False,NORMAL,1.007,41,1.8875,NORMAL
2023-2024,Katrine JACOBSEN,1298.8,1335.9,37.1,22,ST,Streg,False,NORMAL,1.005,51,1.6863636363636365,NORMAL
2023-2024,Rasmus HENRIKSEN,1309.8,1333.5,23.7,14,MV,Målvogter,True,NORMAL,1.01,38,1.6928571428571428,NORMAL
2023-2024,Kasper KILDELUND,1318.0,1332.5,14.5,10,HF,Højre fløj,False,NORMAL,1.003,14,1.45,NORMAL
2023-2024,Magnus BRANDBYGE,1301.6,1332.4,30.8,10,MV,Målvogter,True,NORMAL,0.998,143,3.08,NORMAL
2023-2024,Mathilda LUNDSTRØM,1270.6,1332.3,61.7,29,HF,Højre fløj,False,NORMAL,1.004,83,2.127586206896552,NORMAL
2023-2024,Elin HANSSON,1200.0,1332.0,132.0,29,VF,Venstre fløj,False,NORMAL,1.006,144,4.551724137931035,NORMAL
2023-2024,Kristoffer LAURSEN,1318.7,1330.9,12.2,6,MV,Målvogter,True,NORMAL,0.998,81,2.033333333333333,NORMAL
2023-2024,Nikolaj SVALASTOG,1280.7,1330.5,49.8,24,VF,Venstre fløj,False,NORMAL,1.009,54,2.0749999999999997,NORMAL
2023-2024,Mathias HEDEGAARD,1254.7,1329.9,75.2,24,ST,Streg,False,NORMAL,1.005,89,3.1333333333333333,NORMAL
2023-2024,Sebastian AUGUSTINUSSEN,1271.9,1328.5,56.6,23,HF,Højre fløj,False,NORMAL,1.006,52,2.4608695652173913,NORMAL
2023-2024,Maria HOLM,1259.9,1328.5,68.6,31,HB,Højre back,False,NORMAL,1.0,168,2.2129032258064516,NORMAL
2023-2024,Mads HOXER,1200.0,1328.4,128.4,34,PL,Playmaker,False,NORMAL,1.007,207,3.7764705882352945,NORMAL
2023-2024,Henrik JAKOBSEN,1251.9,1328.4,76.5,30,ST,Streg,False,NORMAL,1.002,92,2.55,NORMAL
2023-2024,Jacob BAGERSTED,1284.5,1328.1,43.6,26,ST,Streg,False,NORMAL,1.007,54,1.676923076923077,NORMAL
2023-2024,Hjalte LYKKE,1310.4,1327.8,17.4,13,HF,Højre fløj,False,NORMAL,1.007,21,1.3384615384615384,NORMAL
2023-2024,Rasmus BECH,1317.7,1326.6,8.9,1,MV,Målvogter,True,NORMAL,0.996,43,8.9,NORMAL
2023-2024,Tobias NIELSEN,1200.0,1326.5,126.5,30,HF,Højre fløj,False,NORMAL,1.007,150,4.216666666666667,NORMAL
2023-2024,Thomas SOLSTAD,1259.0,1326.0,67.0,24,ST,Streg,False,NORMAL,1.005,76,2.7916666666666665,NORMAL
2023-2024,Mads LENBROCH,1287.4,1325.8,38.4,16,VF,Venstre fløj,False,NORMAL,1.004,39,2.4,NORMAL
2023-2024,René Toft HANSEN,1318.5,1325.7,7.2,8,ST,Streg,False,NORMAL,1.006,11,0.9,NORMAL
2023-2024,Kristian BONEFELD,1322.8,1325.7,2.9,6,PL,Playmaker,False,NORMAL,1.002,9,0.48333333333333334,NORMAL
2023-2024,Nina DANO,1316.9,1325.6,8.7,14,PL,Playmaker,False,NORMAL,1.002,24,0.6214285714285713,NORMAL
2023-2024,Johan SJÖSTRAND,1322.7,1324.4,1.7,2,MV,Målvogter,True,NORMAL,1.005,3,0.85,NORMAL
2023-2024,Andrea JACOBSEN,1299.5,1323.7,24.2,16,PL,Playmaker,False,NORMAL,1.001,42,1.5125,NORMAL
2023-2024,Sara LILHOLT,1301.0,1323.6,22.6,13,ST,Streg,False,NORMAL,1.009,23,1.7384615384615385,NORMAL
2023-2024,Lasse BALSTAD,1310.6,1323.6,13.0,10,ST,Streg,False,NORMAL,1.005,15,1.3,NORMAL
2023-2024,Martin LARSEN,1304.2,1323.5,19.3,18,HB,Højre back,False,NORMAL,1.001,38,1.0722222222222222,NORMAL
2023-2024,Clara BANG,1200.0,1323.5,123.5,22,PL,Playmaker,False,NORMAL,1.006,139,5.613636363636363,NORMAL
2023-2024,Jon KATBALLE,1311.9,1323.4,11.5,10,PL,Playmaker,False,NORMAL,1.004,15,1.15,NORMAL
2023-2024,Josip CAVAR,1323.4,1323.2,-0.2,8,MV,Målvogter,True,NORMAL,1.003,25,-0.025,NORMAL
2023-2024,Nikoline SAX,1298.9,1322.0,23.1,16,PL,Playmaker,False,NORMAL,1.004,26,1.44375,NORMAL
2023-2024,Emma MOGENSEN,1317.5,1321.8,4.3,7,ST,Streg,False,NORMAL,1.004,7,0.6142857142857142,NORMAL
2023-2024,Trine MORTENSEN,1282.7,1321.2,38.5,20,VF,Venstre fløj,False,NORMAL,1.006,45,1.925,NORMAL
2023-2024,Kristoffer VESTERGAARD,1298.9,1320.1,21.2,17,PL,Playmaker,False,NORMAL,1.002,50,1.2470588235294118,NORMAL
2023-2024,Kevin GULLIKSEN,1200.0,1319.8,119.8,27,HF,Højre fløj,False,NORMAL,1.006,110,4.437037037037037,NORMAL
2023-2024,Emil JESSEN,1278.6,1319.6,41.0,20,VB,Venstre back,False,NORMAL,1.002,84,2.05,NORMAL
2023-2024,Benjamin HALLGREN,1200.0,1319.2,119.2,21,ST,Streg,False,NORMAL,1.004,136,5.6761904761904765,NORMAL
2023-2024,Magnus NORLYK,1276.0,1319.0,43.0,19,VF,Venstre fløj,False,NORMAL,1.008,48,2.263157894736842,NORMAL
2023-2024,Emil TELLERUP,1317.0,1318.9,1.9,5,MV,Målvogter,True,NORMAL,0.998,102,0.38,NORMAL
2023-2024,Peter LUND,1297.7,1317.9,20.2,15,HF,Højre fløj,False,NORMAL,1.006,24,1.3466666666666667,NORMAL
2023-2024,Anna VENG,1309.3,1317.8,8.5,10,MV,Målvogter,True,NORMAL,1.004,11,0.85,NORMAL
2023-2024,Thorsten FRIES,1306.3,1316.7,10.4,5,MV,Målvogter,True,NORMAL,0.998,53,2.08,NORMAL
2023-2024,Aia RAADSHØJ,1253.0,1316.2,63.2,24,PL,Playmaker,False,NORMAL,1.006,123,2.6333333333333333,NORMAL
2023-2024,Caroline GADE,1310.3,1316.2,5.9,6,VF,Venstre fløj,False,NORMAL,1.005,7,0.9833333333333334,NORMAL
2023-2024,Marinus MUNK,1290.9,1315.8,24.9,18,PL,Playmaker,False,NORMAL,1.003,48,1.3833333333333333,NORMAL
2023-2024,Andreas DYSSEHOLM,1308.8,1315.7,6.9,3,HF,Højre fløj,False,NORMAL,1.009,5,2.3000000000000003,NORMAL
2023-2024,Jesper LINDGREN,1312.2,1313.6,1.4,3,VB,Venstre back,False,NORMAL,1.002,4,0.4666666666666666,NORMAL
2023-2024,Joachim Lyng ALS,1302.1,1313.5,11.4,5,VF,Venstre fløj,False,NORMAL,1.01,9,2.2800000000000002,NORMAL
2023-2024,Pelle BOESEN,1299.4,1313.3,13.9,8,ST,Streg,False,NORMAL,1.002,19,1.7375,NORMAL
2023-2024,Silje BRØNS,1294.9,1313.3,18.4,6,ST,Streg,False,NORMAL,1.004,21,3.0666666666666664,NORMAL
2023-2024,Lars MOUSING,1253.3,1313.1,59.8,19,ST,Streg,False,NORMAL,1.01,65,3.1473684210526316,NORMAL
2023-2024,Sabine ENGLERT,1305.4,1312.6,7.2,9,MV,Målvogter,True,NORMAL,1.009,9,0.8,NORMAL
2023-2024,Fredrik CLEMENTSEN,1262.8,1312.0,49.2,20,ST,Streg,False,NORMAL,1.009,48,2.46,NORMAL
2023-2024,Christian HOLM,1273.8,1312.0,38.2,14,PL,Playmaker,False,NORMAL,1.004,57,2.7285714285714286,NORMAL
2023-2024,Althea REINHARDT,1312.4,1311.8,-0.6,2,MV,Målvogter,True,NORMAL,1.0,2,-0.3,NORMAL
2023-2024,Mathias SMED,1310.2,1311.7,1.5,4,PL,Playmaker,False,NORMAL,1.002,4,0.375,NORMAL
2023-2024,Amalie MILLING,1311.9,1311.3,-0.6,2,MV,Målvogter,True,NORMAL,1.0,2,-0.3,NORMAL
2023-2024,Nikolaj Juhl PETERSEN,1310.4,1311.0,0.6,1,HB,Højre back,False,NORMAL,1.0,1,0.6,NORMAL
2023-2024,Anna KRISTENSEN,1308.2,1311.0,2.8,7,MV,Målvogter,True,NORMAL,1.005,9,0.39999999999999997,NORMAL
2023-2024,Stine BONDE,1313.0,1310.8,-2.2,6,MV,Målvogter,True,NORMAL,0.998,6,-0.3666666666666667,NORMAL
2023-2024,James JUNIOR SCOTT,1275.7,1310.3,34.6,26,PL,Playmaker,False,NORMAL,1.002,87,1.330769230769231,NORMAL
2023-2024,Stine BROLØS,1298.7,1310.2,11.5,7,MV,Målvogter,True,NORMAL,1.01,8,1.6428571428571428,NORMAL
2023-2024,Frederik ARNOLDSEN,1289.6,1310.2,20.6,14,ST,Streg,False,NORMAL,1.007,21,1.4714285714285715,NORMAL
2023-2024,Anne-Sofie FILTENBORG,1294.7,1310.1,15.4,12,HF,Højre fløj,False,NORMAL,1.005,23,1.2833333333333334,NORMAL
2023-2024,Niklas KRAFT,1200.0,1309.9,109.9,6,MV,Målvogter,True,NORMAL,1.011,126,18.316666666666666,NORMAL
2023-2024,Kasper DIDRIKSEN,1242.3,1309.8,67.5,26,ST,Streg,False,NORMAL,1.006,69,2.5961538461538463,NORMAL
2023-2024,Maja EIBERG,1200.0,1309.8,109.8,26,PL,Playmaker,False,NORMAL,1.003,214,4.223076923076923,NORMAL
2023-2024,Rasmus MADSBØLL,1308.3,1309.6,1.3,1,VF,Venstre fløj,False,NORMAL,1.0,1,1.3,NORMAL
2023-2024,Ronnie NICOLAISEN,1309.8,1309.3,-0.5,1,MV,Målvogter,True,NORMAL,0.998,18,-0.5,NORMAL
2023-2024,Christian TERMANSEN,1307.7,1309.2,1.5,1,HB,Højre back,False,NORMAL,1.0,2,1.5,NORMAL
2023-2024,Rasmus HOUMØLLER,1298.7,1308.9,10.2,6,ST,Streg,False,NORMAL,1.004,11,1.7,NORMAL
2023-2024,Gustav BRUUN,1200.0,1308.8,108.8,15,HF,Højre fløj,False,NORMAL,1.008,75,7.253333333333333,NORMAL
2023-2024,Rasmus LAUGE,1200.0,1308.1,108.1,31,PL,Playmaker,False,NORMAL,1.004,171,3.487096774193548,NORMAL
2023-2024,Martina THÖRN,1309.1,1308.1,-1.0,4,MV,Målvogter,True,NORMAL,0.998,4,-0.25,NORMAL
2023-2024,Tobias MYGIND,1307.5,1308.0,0.5,2,PL,Playmaker,False,NORMAL,1.001,3,0.25,NORMAL
2023-2024,Mads BJERGFELT,1298.8,1307.9,9.1,6,PL,Playmaker,False,NORMAL,1.005,11,1.5166666666666666,NORMAL
2023-2024,Sarah Vest KIRKELØKKE,1283.8,1307.8,24.0,18,ST,Streg,False,NORMAL,1.003,32,1.3333333333333333,NORMAL
2023-2024,Tobias OLSEN,1305.2,1307.7,2.5,5,PL,Playmaker,False,NORMAL,1.004,9,0.5,NORMAL
2023-2024,Victor NORLYK,1242.2,1307.5,65.3,25,PL,Playmaker,False,NORMAL,1.006,86,2.612,NORMAL
2023-2024,Joachim MØLLER,1200.0,1307.2,107.2,29,ST,Streg,False,NORMAL,1.003,121,3.6965517241379313,NORMAL
2023-2024,Simon EGTVED,1306.0,1306.3,0.3,4,MV,Målvogter,True,NORMAL,0.998,74,0.075,NORMAL
2023-2024,Sarah PAULSEN,1200.0,1306.2,106.2,31,PL,Playmaker,False,NORMAL,1.004,187,3.425806451612903,NORMAL
2023-2024,Sebastian FRANDSEN,1200.0,1306.1,106.1,8,MV,Målvogter,True,NORMAL,1.001,218,13.2625,NORMAL
2023-2024,Emily Stang SANDO,1301.1,1305.9,4.8,5,MV,Målvogter,True,NORMAL,1.008,8,0.96,NORMAL
2023-2024,Dan BECK-HANSEN,1273.9,1305.2,31.3,12,ST,Streg,False,NORMAL,1.009,32,2.6083333333333334,NORMAL
2023-2024,Dicte ANDERSEN,1298.7,1304.7,6.0,4,PL,Playmaker,False,NORMAL,1.002,12,1.5,NORMAL
2023-2024,Matthias DORGELO,1306.0,1303.5,-2.5,4,MV,Målvogter,True,NORMAL,0.997,6,-0.625,NORMAL
2023-2024,Josefine DRAGENBERG,1286.7,1303.2,16.5,8,ST,Streg,False,NORMAL,1.005,25,2.0625,NORMAL
2023-2024,Matilde VESTERGAARD,1282.7,1303.2,20.5,18,VF,Venstre fløj,False,NORMAL,1.003,31,1.1388888888888888,NORMAL
2023-2024,Sofie SCHELDE-RASMUSSEN16,1301.5,1302.8,1.3,1,HF,Højre fløj,False,NORMAL,1.0,1,1.3,NORMAL
2023-2024,Claudia ROMPEN,1303.3,1302.0,-1.3,3,MV,Målvogter,True,NORMAL,0.997,3,-0.43333333333333335,NORMAL
2023-2024,Tine GEERTSEN,1298.7,1301.4,2.7,3,HF,Højre fløj,False,NORMAL,1.004,4,0.9,NORMAL
2023-2024,Maria HØJGAARD,1299.0,1301.4,2.4,5,VF,Venstre fløj,False,NORMAL,1.003,5,0.48,NORMAL
2023-2024,Suna Krossteig HANSEN,1261.9,1301.3,39.4,19,PL,Playmaker,False,NORMAL,1.004,64,2.0736842105263156,NORMAL
2023-2024,Anne Christine BOSSEN,1298.7,1301.2,2.5,2,MV,Målvogter,True,NORMAL,1.007,3,1.25,NORMAL
2023-2024,Aaron MENSING,1200.0,1300.7,100.7,22,PL,Playmaker,False,NORMAL,1.005,172,4.577272727272727,NORMAL
2023-2024,Jacob JENSEN,1298.7,1300.3,1.6,1,ST,Streg,False,NORMAL,1.0,1,1.6,NORMAL
2023-2024,Nicoline LAURITSEN,1298.7,1299.8,1.1,1,PL,Playmaker,False,NORMAL,1.0,1,1.1,NORMAL
2023-2024,Ida Marie KAYSEN,1298.5,1299.5,1.0,1,MV,Målvogter,True,NORMAL,1.0,1,1.0,NORMAL
2023-2024,Lukas JENSEN-HOLM,1298.8,1299.4,0.6,1,HF,Højre fløj,False,NORMAL,1.0,1,0.6,NORMAL
2023-2024,Tabea SCHMID,1200.0,1299.3,99.3,32,ST,Streg,False,NORMAL,1.004,120,3.103125,NORMAL
2023-2024,Jimmi ANDERSEN,1303.2,1298.9,-4.3,7,MV,Målvogter,True,NORMAL,0.998,26,-0.6142857142857142,NORMAL
2023-2024,Louise SØNDERGAARD,1200.0,1298.2,98.2,27,HB,Højre back,False,NORMAL,1.001,159,3.6370370370370373,NORMAL
2023-2024,Cecilie GREVE,1303.2,1297.8,-5.4,8,MV,Målvogter,True,NORMAL,1.0,24,-0.675,NORMAL
2023-2024,Nikolaj LARSSON,1242.5,1297.7,55.2,22,HB,Højre back,True,NORMAL,1.007,65,2.5090909090909093,NORMAL
2023-2024,Mathilde JUNCKER,1298.5,1297.4,-1.1,3,MV,Målvogter,True,NORMAL,0.998,3,-0.3666666666666667,NORMAL
2023-2024,Einar ÓLAFSSON,1290.1,1296.9,6.8,6,ST,Streg,False,NORMAL,1.007,7,1.1333333333333333,NORMAL
2023-2024,Sander Drange HEIEREN,1261.5,1296.1,34.6,5,MV,Målvogter,True,NORMAL,1.009,102,6.92,NORMAL
2023-2024,Vetle RØNNINGEN,1288.1,1296.0,7.9,10,ST,Streg,False,NORMAL,1.004,15,0.79,NORMAL
2023-2024,Cecilie BJERRE,1200.0,1295.7,95.7,17,PL,Playmaker,False,NORMAL,1.001,156,5.629411764705883,NORMAL
2023-2024,Magnus PETERSEN,1200.0,1294.5,94.5,5,MV,Målvogter,True,NORMAL,1.004,157,18.9,NORMAL
2023-2024,Melanie BAK,1200.0,1293.7,93.7,22,HF,Højre fløj,False,NORMAL,1.005,98,4.259090909090909,NORMAL
2023-2024,Tim RANTALA,1245.1,1293.6,48.5,23,ST,Streg,False,NORMAL,1.005,56,2.108695652173913,NORMAL
2023-2024,Jonas LANGERHUUS,1289.6,1292.5,2.9,4,PL,Playmaker,False,NORMAL,1.006,4,0.725,NORMAL
2023-2024,Tobias THULIN,1275.9,1292.4,16.5,11,MV,Målvogter,True,NORMAL,1.003,95,1.5,NORMAL
2023-2024,Markéta JERÁBKOVÁ,1200.0,1291.7,91.7,33,PL,Playmaker,False,NORMAL,1.004,169,2.778787878787879,NORMAL
2023-2024,Louise HALD,1200.0,1290.7,90.7,31,HF,Højre fløj,False,NORMAL,1.005,87,2.925806451612903,NORMAL
2023-2024,Oliver EGGERT,1200.0,1290.0,90.0,28,PL,Playmaker,False,NORMAL,1.01,123,3.2142857142857144,NORMAL
2023-2024,Faye JANSON,1200.0,1289.8,89.8,21,PL,Playmaker,False,NORMAL,1.002,150,4.276190476190476,NORMAL
2023-2024,Simon HALD,1200.0,1289.6,89.6,31,ST,Streg,False,NORMAL,1.008,112,2.890322580645161,NORMAL
2023-2024,Caroline AAR,1200.0,1289.3,89.3,27,ST,Streg,False,NORMAL,1.004,112,3.3074074074074074,NORMAL
2023-2024,Julie Bøe JACOBSEN,1246.9,1288.2,41.3,21,PL,Playmaker,False,NORMAL,1.004,64,1.9666666666666666,NORMAL
2023-2024,Arlinda HAJDARI,1200.0,1287.9,87.9,32,PL,Playmaker,False,NORMAL,1.004,135,2.746875,NORMAL
2023-2024,Viktor BERGHOLT,1200.0,1287.9,87.9,31,VF,Venstre fløj,False,NORMAL,1.006,91,2.835483870967742,NORMAL
2023-2024,Matilde KONDRUP NIELSEN,1287.2,1287.6,0.4,1,VF,Venstre fløj,False,NORMAL,1.0,1,0.4,NORMAL
2023-2024,Lukas NILSSON,1200.0,1286.6,86.6,28,PL,Playmaker,False,NORMAL,1.004,149,3.0928571428571425,NORMAL
2023-2024,Sofia DEEN,1200.0,1284.8,84.8,29,PL,Playmaker,False,NORMAL,1.012,132,2.924137931034483,NORMAL
2023-2024,Catharina MOLENAAR,1233.6,1284.5,50.9,26,PL,Playmaker,False,NORMAL,1.006,87,1.9576923076923076,NORMAL
2023-2024,Simon JENSEN,1283.3,1284.1,0.8,1,VF,Venstre fløj,False,NORMAL,1.0,1,0.8,NORMAL
2023-2024,Nikolaj ØRIS,1200.0,1283.8,83.8,25,PL,Playmaker,False,NORMAL,1.002,119,3.352,NORMAL
2023-2024,Evgeni PEVNOV,1200.0,1282.8,82.8,31,ST,Streg,False,NORMAL,1.006,96,2.670967741935484,NORMAL
2023-2024,Joaquim NAZARÉ,1200.0,1282.7,82.7,28,PL,Playmaker,False,NORMAL,1.004,150,2.9535714285714287,NORMAL
2023-2024,Filippa IDÉHN,1280.6,1282.1,1.5,2,MV,Målvogter,True,NORMAL,1.0,2,0.75,NORMAL
2023-2024,Reinier TABOADA,1200.0,1281.4,81.4,35,PL,Playmaker,False,NORMAL,1.006,130,2.325714285714286,NORMAL
2023-2024,Alexander BLONZ,1200.0,1280.5,80.5,30,VF,Venstre fløj,False,NORMAL,1.006,80,2.683333333333333,NORMAL
2023-2024,Helena ELVER,1246.3,1280.4,34.1,28,PL,Playmaker,False,NORMAL,1.002,55,1.217857142857143,NORMAL
2023-2024,Andreas HAAGEN,1200.0,1280.2,80.2,12,MV,Målvogter,True,NORMAL,0.998,175,6.683333333333334,NORMAL
2023-2024,Mads THYMANN,1278.1,1280.1,2.0,3,PL,Playmaker,False,NORMAL,1.004,3,0.6666666666666666,NORMAL
2023-2024,Anne BERGGREEN,1237.8,1280.0,42.2,25,HB,Højre back,False,NORMAL,1.001,86,1.6880000000000002,NORMAL
2023-2024,Mikkel LØVKVIST,1200.0,1278.2,78.2,9,MV,Målvogter,True,NORMAL,1.014,184,8.68888888888889,NORMAL
2023-2024,Niklas LANDIN,1200.0,1276.3,76.3,10,MV,Målvogter,True,NORMAL,1.003,112,7.63,NORMAL
2023-2024,Frederik HORN,1200.0,1274.8,74.8,21,PL,Playmaker,False,NORMAL,1.005,128,3.5619047619047617,NORMAL
2023-2024,Kathrine HEINDAHL,1259.0,1274.3,15.3,5,ST,Streg,False,NORMAL,1.004,26,3.06,NORMAL
2023-2024,Sidsel POULSEN,1200.0,1272.8,72.8,28,ST,Streg,False,NORMAL,1.005,80,2.6,NORMAL
2023-2024,Line Mai HOUGAARD,1200.0,1271.8,71.8,28,HF,Højre fløj,False,NORMAL,1.006,69,2.564285714285714,NORMAL
2023-2024,Anton HELLBERG,1200.0,1271.6,71.6,6,MV,Målvogter,True,NORMAL,1.002,31,11.933333333333332,NORMAL
2023-2024,Charité MUMBONGO,1246.1,1271.4,25.3,26,PL,Playmaker,False,NORMAL,1.007,47,0.9730769230769231,NORMAL
2023-2024,Emilie BANGSHØI,1200.0,1271.0,71.0,29,VF,Venstre fløj,False,NORMAL,1.003,88,2.4482758620689653,NORMAL
2023-2024,Oskar VIND,1200.0,1269.7,69.7,27,HF,Højre fløj,False,NORMAL,1.01,65,2.5814814814814815,NORMAL
2023-2024,Mark NIKOLAJSEN,1200.0,1268.6,68.6,17,PL,Playmaker,False,NORMAL,1.005,98,4.035294117647059,NORMAL
2023-2024,Sofie SCHELDE-RASMUSSEN,1244.0,1267.1,23.1,15,PL,Playmaker,False,NORMAL,1.006,32,1.54,NORMAL
2023-2024,Sofie ØSTERGAARD,1200.0,1267.0,67.0,29,HF,Højre fløj,False,NORMAL,1.006,77,2.310344827586207,NORMAL
2023-2024,Fabian NORSTEN,1200.0,1266.4,66.4,10,MV,Målvogter,True,NORMAL,1.002,71,6.640000000000001,NORMAL
2023-2024,Andreas ELBÆK,1245.9,1266.0,20.1,10,ST,Streg,False,NORMAL,1.009,20,2.0100000000000002,NORMAL
2023-2024,Majbritt Toft HANSEN,1200.0,1266.0,66.0,27,ST,Streg,False,NORMAL,1.004,84,2.4444444444444446,NORMAL
2023-2024,Thea RASMUSSEN,1200.0,1265.8,65.8,32,PL,Playmaker,False,NORMAL,1.004,130,2.05625,NORMAL
2023-2024,Nicolai PUGHOLM,1247.7,1264.8,17.1,13,ST,Streg,False,NORMAL,1.004,20,1.3153846153846156,NORMAL
2023-2024,Maria Berger WIERZBA,1200.0,1264.5,64.5,27,PL,Playmaker,False,NORMAL,1.006,101,2.388888888888889,NORMAL
2023-2024,Aleks VLAH,1200.0,1264.3,64.3,31,PL,Playmaker,False,NORMAL,1.004,115,2.074193548387097,NORMAL
2023-2024,Sofia STENHOLT,1200.0,1263.9,63.9,16,PL,Playmaker,False,NORMAL,1.004,68,3.99375,NORMAL
2023-2024,Jens SVANE,1200.0,1262.8,62.8,25,ST,Streg,False,NORMAL,1.005,84,2.512,NORMAL
2023-2024,Ida LAGERBON,1200.0,1261.9,61.9,29,PL,Playmaker,False,NORMAL,1.004,101,2.1344827586206896,NORMAL
2023-2024,Christina HANSEN,1256.2,1261.5,5.3,3,ST,Streg,False,NORMAL,1.005,7,1.7666666666666666,NORMAL
2023-2024,Josefine THORSTED,1200.0,1260.5,60.5,28,HF,Højre fløj,False,NORMAL,1.011,70,2.1607142857142856,NORMAL
2023-2024,Mathilde PIIL,1200.0,1258.5,58.5,30,VF,Venstre fløj,False,NORMAL,1.008,65,1.95,NORMAL
2023-2024,William BOGOJEVIC,1200.0,1258.1,58.1,28,PL,Playmaker,False,NORMAL,1.004,116,2.075,NORMAL
2023-2024,Tobias BAY,1200.0,1256.2,56.2,24,VF,Venstre fløj,False,NORMAL,1.009,53,2.341666666666667,NORMAL
2023-2024,Justin MÜLLER,1200.0,1255.3,55.3,26,PL,Playmaker,False,NORMAL,1.004,75,2.126923076923077,NORMAL
2023-2024,Frederikke HEDEGAARD,1200.0,1253.2,53.2,19,HF,Højre fløj,False,NORMAL,1.004,61,2.8000000000000003,NORMAL
2023-2024,Rasmus DØSSING,1200.0,1252.0,52.0,2,MV,Målvogter,True,NORMAL,1.005,47,26.0,NORMAL
2023-2024,Tobias MYSSING,1200.0,1251.5,51.5,21,HF,Højre fløj,False,NORMAL,1.003,59,2.4523809523809526,NORMAL
2023-2024,Jonas Kruse KRISTENSEN,1200.0,1250.1,50.1,23,PL,Playmaker,False,NORMAL,1.004,76,2.1782608695652175,NORMAL
2023-2024,Magnus NYEGAARD,1200.0,1249.3,49.3,1,MV,Målvogter,True,NORMAL,1.0,1,49.3,NORMAL
2023-2024,Andrea Aagot HANSEN,1200.0,1249.1,49.1,23,HF,Højre fløj,False,NORMAL,1.007,46,2.134782608695652,NORMAL
2023-2024,Nicoline OLSEN,1200.0,1248.1,48.1,28,HB,Højre back,False,NORMAL,1.004,79,1.717857142857143,NORMAL
2023-2024,Sara MADSEN,1200.0,1245.8,45.8,27,HB,Højre back,False,NORMAL,1.004,105,1.6962962962962962,NORMAL
2023-2024,Thale Rushfeldt DEILA,1200.0,1243.4,43.4,32,PL,Playmaker,False,NORMAL,1.002,77,1.35625,NORMAL
2023-2024,Annette WIRÉN LARSEN,1200.0,1243.4,43.4,7,ST,Streg,False,NORMAL,1.012,44,6.2,NORMAL
2023-2024,Jonas RAUNDAHL,1200.0,1243.1,43.1,20,ST,Streg,False,NORMAL,1.008,40,2.1550000000000002,NORMAL
2023-2024,Aron MENSING,1200.0,1242.7,42.7,9,PL,Playmaker,False,NORMAL,1.001,74,4.7444444444444445,NORMAL
2023-2024,Emilie YTTING,1200.0,1239.7,39.7,22,VF,Venstre fløj,False,NORMAL,1.01,41,1.8045454545454547,NORMAL
2023-2024,Fredrik MOSSESTAD,1200.0,1239.6,39.6,19,HF,Højre fløj,False,NORMAL,1.007,33,2.0842105263157897,NORMAL
2023-2024,Jana MITTÚN,1200.0,1239.5,39.5,22,PL,Playmaker,False,NORMAL,1.003,51,1.7954545454545454,NORMAL
2023-2024,Ragnhild VALLE DAHL,1200.0,1239.4,39.4,24,PL,Playmaker,False,NORMAL,1.003,104,1.6416666666666666,NORMAL
2023-2024,Ágúst BJÖRGVINSSON,1200.0,1239.0,39.0,16,MV,Målvogter,True,NORMAL,1.007,60,2.4375,NORMAL
2023-2024,Karen KLOKKER,1200.0,1238.9,38.9,19,ST,Streg,False,NORMAL,1.007,46,2.0473684210526315,NORMAL
2023-2024,Aimée Von PEREIRA,1200.0,1237.8,37.8,22,PL,Playmaker,False,NORMAL,1.001,73,1.718181818181818,NORMAL
2023-2024,Henrik Toft HANSEN,1200.0,1236.7,36.7,22,ST,Streg,False,NORMAL,1.008,53,1.6681818181818182,NORMAL
2023-2024,Jack THURIN,1200.0,1236.2,36.2,23,HB,Højre back,False,NORMAL,1.003,77,1.5739130434782609,NORMAL
2023-2024,Oliver KLARSKOV,1200.0,1235.7,35.7,16,PL,Playmaker,False,NORMAL,1.006,40,2.23125,NORMAL
2023-2024,Malin AUNE,1200.0,1235.5,35.5,24,HF,Højre fløj,False,NORMAL,1.003,46,1.4791666666666667,NORMAL
